"행정구역","2024년12월_계_총인구수","2024년12월_계_연령구간인구수","2024년12월_계_0~9세","2024년12월_계_10~19세","2024년12월_계_20~29세","2024년12월_계_30~39세","2024년12월_계_40~49세","2024년12월_계_50~59세","2024년12월_계_60~69세","2024년12월_계_70~79세","2024년12월_계_80~89세","2024년12월_계_90~99세","2024년12월_계_100세 이상","2024년12월_남_총인구수","2024년12월_남_연령구간인구수","2024년12월_남_0~9세","2024년12월_남_10~19세","2024년12월_남_20~29세","2024년12월_남_30~39세","2024년12월_남_40~49세","2024년12월_남_50~59세","2024년12월_남_60~69세","2024년12월_남_70~79세","2024년12월_남_80~89세","2024년12월_남_90~99세","2024년12월_남_100세 이상","2024년12월_여_총인구수","2024년12월_여_연령구간인구수","2024년12월_여_0~9세","2024년12월_여_10~19세","2024년12월_여_20~29세","2024년12월_여_30~39세","2024년12월_여_40~49세","2024년12월_여_50~59세","2024년12월_여_60~69세","2024년12월_여_70~79세","2024년12월_여_80~89세","2024년12월_여_90~99세","2024년12월_여_100세 이상"
"충청북도 충주시 용산동(4313055000)","13,956","13,956","775","1,800","1,452","1,234","2,333","2,697","2,025","977","591","70","2","6,840","6,840","389","948","853","634","1,100","1,291","959","424","225","17","0","7,116","7,116","386","852","599","600","1,233","1,406","1,066","553","366","53","2"
"충청북도 충주시 지현동(4313056000)","4,868","4,868","170","404","480","377","604","862","945","600","378","48","0","2,420","2,420","91","205","266","208","309","443","474","257","155","12","0","2,448","2,448","79","199","214","169","295","419","471","343","223","36","0"
"충청북도 충주시 문화동(4313057100)","8,774","8,774","240","533","828","692","968","1,589","1,877","1,281","666","98","2","4,387","4,387","124","279","444","385","528","833","939","570","263","22","0","4,387","4,387","116","254","384","307","440","756","938","711","403","76","2"
"충청북도 충주시 호암.직동(4313058000)","22,243","22,243","2,107","2,748","2,535","3,522","3,954","3,472","2,402","970","461","69","3","11,100","11,100","1,086","1,405","1,327","1,826","1,930","1,772","1,155","429","160","10","0","11,143","11,143","1,021","1,343","1,208","1,696","2,024","1,700","1,247","541","301","59","3"
"충청북도 충주시 달천동(4313060500)","3,991","3,991","59","110","781","255","319","677","930","477","332","51","0","2,140","2,140","33","55","382","181","200","409","524","225","117","14","0","1,851","1,851","26","55","399","74","119","268","406","252","215","37","0"
"충청북도 충주시 봉방동(4313061000)","9,186","9,186","368","670","1,006","988","1,193","1,758","1,714","957","473","56","3","4,776","4,776","204","329","565","599","646","953","835","444","187","13","1","4,410","4,410","164","341","441","389","547","805","879","513","286","43","2"
"충청북도 충주시 칠금.금릉동(4313062500)","13,640","13,640","677","1,451","1,541","1,309","1,884","2,866","2,265","1,012","562","68","5","6,704","6,704","354","724","847","733","901","1,395","1,095","447","191","16","1","6,936","6,936","323","727","694","576","983","1,471","1,170","565","371","52","4"
"충청북도 충주시 연수동(4313063000)","34,912","34,912","1,822","3,264","3,943","3,728","4,994","6,821","5,962","2,719","1,437","216","6","17,353","17,353","912","1,689","2,270","2,130","2,446","3,272","2,892","1,201","492","48","1","17,559","17,559","910","1,575","1,673","1,598","2,548","3,549","3,070","1,518","945","168","5"
"충청북도 충주시 목행.용탄동(4313064000)","6,223","6,223","383","606","627","666","944","1,264","1,009","428","243","51","2","3,283","3,283","195","330","374","384","496","670","531","211","82","10","0","2,940","2,940","188","276","253","282","448","594","478","217","161","41","2"
"충청북도 제천시 (4315000000)","128,569","128,569","6,521","10,751","13,319","11,359","15,671","22,887","25,178","14,058","7,699","1,092","34","64,768","64,768","3,432","5,486","7,390","6,263","8,055","11,763","12,608","6,659","2,863","245","4","63,801","63,801","3,089","5,265","5,929","5,096","7,616","11,124","12,570","7,399","4,836","847","30"
"충청북도 제천시 봉양읍(4315025000)","6,579","6,579","182","281","382","386","529","1,202","1,828","1,029","646","112","2","3,367","3,367","105","136","223","220","306","638","944","525","244","26","0","3,212","3,212","77","145","159","166","223","564","884","504","402","86","2"
"충청북도 제천시 금성면(4315031000)","1,764","1,764","18","72","76","92","121","258","551","321","206","48","1","950","950","11","47","45","60","70","146","304","178","83","6","0","814","814","7","25","31","32","51","112","247","143","123","42","1"
"충청북도 제천시 청풍면(4315032000)","1,261","1,261","21","42","45","62","74","223","401","234","143","16","0","654","654","14","27","20","44","47","106","223","122","47","4","0","607","607","7","15","25","18","27","117","178","112","96","12","0"
"충청북도 제천시 수산면(4315033000)","1,981","1,981","30","46","57","60","98","352","649","413","237","39","0","1,045","1,045","15","27","37","38","57","197","355","230","82","7","0","936","936","15","19","20","22","41","155","294","183","155","32","0"
"충청북도 제천시 덕산면(4315034000)","2,088","2,088","50","159","77","67","127","314","600","425","232","37","0","1,057","1,057","26","87","45","34","66","168","325","216","83","7","0","1,031","1,031","24","72","32","33","61","146","275","209","149","30","0"
"충청북도 제천시 한수면(4315035000)","664","664","12","24","29","24","63","118","201","110","70","13","0","341","341","6","11","23","14","41","69","96","56","23","2","0","323","323","6","13","6","10","22","49","105","54","47","11","0"
"충청북도 제천시 백운면(4315036000)","3,312","3,312","54","135","141","141","183","527","1,066","622","372","69","2","1,714","1,714","30","73","84","86","104","273","579","333","136","16","0","1,598","1,598","24","62","57","55","79","254","487","289","236","53","2"
"충청북도 제천시 송학면(4315038000)","4,634","4,634","83","153","351","220","312","788","1,371","824","459","71","2","2,453","2,453","45","73","205","152","189","414","751","421","188","14","1","2,181","2,181","38","80","146","68","123","374","620","403","271","57","1"
"충청북도 제천시 교동(4315051000)","18,395","18,395","1,251","2,136","1,962","1,855","2,801","3,636","2,771","1,284","631","67","1","9,101","9,101","666","1,090","1,054","979","1,342","1,789","1,381","553","229","18","0","9,294","9,294","585","1,046","908","876","1,459","1,847","1,390","731","402","49","1"
"충청북도 제천시 의림지동(4315051800)","9,796","9,796","615","985","1,393","835","1,331","1,834","1,592","747","400","58","6","4,893","4,893","345","487","786","430","632","927","762","365","143","16","0","4,903","4,903","270","498","607","405","699","907","830","382","257","42","6"
"충청북도 제천시 중앙동(4315052800)","5,338","5,338","188","338","518","397","582","913","1,123","803","426","48","2","2,657","2,657","91","167","284","237","320","490","506","354","198","10","0","2,681","2,681","97","171","234","160","262","423","617","449","228","38","2"
"충청북도 제천시 남현동(4315053700)","4,655","4,655","133","265","449","381","474","773","1,075","725","348","30","2","2,314","2,314","62","143","270","229","250","402","484","338","132","4","0","2,341","2,341","71","122","179","152","224","371","591","387","216","26","2"
"충청북도 제천시 영서동(4315054700)","9,775","9,775","641","876","830","935","1,390","1,700","1,719","1,038","567","75","4","4,903","4,903","333","456","477","495","719","911","818","458","214","20","2","4,872","4,872","308","420","353","440","671","789","901","580","353","55","2"
"충청북도 제천시 용두동(4315056000)","18,504","18,504","1,059","1,888","3,080","2,080","2,333","3,125","2,849","1,269","702","117","2","9,219","9,219","540","950","1,620","1,132","1,167","1,545","1,439","577","229","20","0","9,285","9,285","519","938","1,460","948","1,166","1,580","1,410","692","473","97","2"
"충청북도 제천시 신백동(4315057700)","10,475","10,475","458","981","1,126","881","1,340","2,146","1,882","1,013","576","68","4","5,245","5,245","243","493","628","497","644","1,090","1,012","433","188","17","0","5,230","5,230","215","488","498","384","696","1,056","870","580","388","51","4"
"충청북도 제천시 청전동(4315059000)","14,699","14,699","472","956","1,519","1,254","1,623","2,564","3,283","1,969","931","124","4","7,417","7,417","245","513","861","738","886","1,300","1,550","928","363","32","1","7,282","7,282","227","443","658","516","737","1,264","1,733","1,041","568","92","3"
"충청북도 제천시 화산동(4315060500)","14,649","14,649","1,254","1,414","1,284","1,689","2,290","2,414","2,217","1,232","753","100","2","7,438","7,438","655","706","728","878","1,215","1,298","1,079","572","281","26","0","7,211","7,211","599","708","556","811","1,075","1,116","1,138","660","472","74","2"
"충청북도 보은군 (4372000000)","30,527","30,527","1,031","1,806","1,821","1,759","2,673","5,087","7,720","4,698","3,273","653","6","15,503","15,503","542","971","1,065","976","1,477","2,828","4,087","2,295","1,117","142","3","15,024","15,024","489","835","756","783","1,196","2,259","3,633","2,403","2,156","511","3"
"충청북도 보은군 보은읍(4372025000)","14,195","14,195","750","1,201","1,116","1,078","1,611","2,576","2,901","1,699","1,058","202","3","7,111","7,111","378","648","651","559","828","1,378","1,455","804","365","45","0","7,084","7,084","372","553","465","519","783","1,198","1,446","895","693","157","3"
"충청북도 보은군 속리산면(4372031500)","1,690","1,690","20","40","83","64","96","326","516","319","195","31","0","867","867","12","20","45","45","60","183","272","154","66","10","0","823","823","8","20","38","19","36","143","244","165","129","21","0"
"충청북도 보은군 장안면(4372032500)","1,392","1,392","57","75","96","97","143","245","308","184","158","29","0","737","737","35","32","56","60","86","151","163","91","56","7","0","655","655","22","43","40","37","57","94","145","93","102","22","0"
"충청북도 보은군 마로면(4372033000)","2,062","2,062","30","85","65","69","115","285","650","400","314","48","1","1,010","1,010","16","50","33","41","66","161","342","183","106","11","1","1,052","1,052","14","35","32","28","49","124","308","217","208","37","0"
"충청북도 보은군 탄부면(4372034000)","1,547","1,547","15","32","55","51","81","216","447","318","271","61","0","772","772","9","17","33","35","50","134","239","143","98","14","0","775","775","6","15","22","16","31","82","208","175","173","47","0"
"충청북도 보은군 삼승면(4372035000)","2,179","2,179","41","81","139","137","184","306","599","356","288","48","0","1,112","1,112","23","43","75","84","119","175","319","175","86","13","0","1,067","1,067","18","38","64","53","65","131","280","181","202","35","0"
"충청북도 보은군 수한면(4372036000)","1,772","1,772","30","77","71","62","109","247","566","345","221","44","0","908","908","18","36","42","32","65","146","309","181","73","6","0","864","864","12","41","29","30","44","101","257","164","148","38","0"
"충청북도 보은군 회남면(4372037000)","715","715","14","26","15","26","30","99","241","162","89","13","0","401","401","7","16","12","13","21","56","146","89","38","3","0","314","314","7","10","3","13","9","43","95","73","51","10","0"
"충청북도 보은군 회인면(4372038500)","1,678","1,678","27","82","46","59","95","239","501","337","224","67","1","845","845","16","45","30","34","62","136","279","166","66","10","1","833","833","11","37","16","25","33","103","222","171","158","57","0"
"충청북도 보은군 내북면(4372039000)","1,617","1,617","22","52","67","52","105","264","472","289","233","61","0","828","828","10","33","46","29","64","150","260","149","76","11","0","789","789","12","19","21","23","41","114","212","140","157","50","0"
"충청북도 보은군 산외면(4372040000)","1,680","1,680","25","55","68","64","104","284","519","289","222","49","1","912","912","18","31","42","44","56","158","303","160","87","12","1","768","768","7","24","26","20","48","126","216","129","135","37","0"
"충청북도 옥천군 (4373000000)","48,204","48,204","1,735","3,531","3,592","3,077","5,297","8,333","10,864","6,891","4,103","760","21","24,384","24,384","915","1,850","2,043","1,642","2,776","4,424","5,700","3,417","1,431","183","3","23,820","23,820","820","1,681","1,549","1,435","2,521","3,909","5,164","3,474","2,672","577","18"
"충청북도 옥천군 옥천읍(4373025000)","28,072","28,072","1,430","2,880","2,774","2,270","3,973","5,088","4,863","2,988","1,553","247","6","14,048","14,048","748","1,527","1,534","1,169","1,998","2,601","2,428","1,406","584","53","0","14,024","14,024","682","1,353","1,240","1,101","1,975","2,487","2,435","1,582","969","194","6"
"충청북도 옥천군 동이면(4373031000)","3,062","3,062","53","105","139","137","214","551","933","515","340","72","3","1,588","1,588","35","50","93","86","121","304","494","266","116","21","2","1,474","1,474","18","55","46","51","93","247","439","249","224","51","1"
"충청북도 옥천군 안남면(4373032000)","1,334","1,334","30","47","43","45","64","210","421","252","180","42","0","688","688","18","24","28","24","39","115","237","133","61","9","0","646","646","12","23","15","21","25","95","184","119","119","33","0"
"충청북도 옥천군 안내면(4373033000)","1,874","1,874","28","69","68","58","124","283","520","394","270","59","1","964","964","16","29","47","33","68","174","289","215","79","14","0","910","910","12","40","21","25","56","109","231","179","191","45","1"
"충청북도 옥천군 청성면(4373034000)","2,271","2,271","27","51","66","71","116","315","749","447","357","68","4","1,159","1,159","17","25","52","35","61","180","412","239","126","11","1","1,112","1,112","10","26","14","36","55","135","337","208","231","57","3"
"충청북도 옥천군 청산면(4373035000)","2,795","2,795","32","103","88","90","164","435","806","616","396","62","3","1,389","1,389","13","50","60","54","95","256","432","303","110","16","0","1,406","1,406","19","53","28","36","69","179","374","313","286","46","3"
"충청북도 옥천군 이원면(4373036000)","3,860","3,860","63","131","184","182","295","594","1,084","754","468","103","2","1,985","1,985","27","73","107","111","191","324","599","370","157","26","0","1,875","1,875","36","58","77","71","104","270","485","384","311","77","2"
"충청북도 옥천군 군서면(4373037000)","2,064","2,064","27","58","92","90","139","321","614","413","250","59","1","1,077","1,077","17","30","46","53","90","179","338","213","90","21","0","987","987","10","28","46","37","49","142","276","200","160","38","1"
"충청북도 옥천군 군북면(4373038000)","2,872","2,872","45","87","138","134","208","536","874","512","289","48","1","1,486","1,486","24","42","76","77","113","291","471","272","108","12","0","1,386","1,386","21","45","62","57","95","245","403","240","181","36","1"
"충청북도 영동군 (4374000000)","43,551","43,551","1,442","2,815","3,086","2,579","4,138","7,651","10,371","6,519","4,295","637","18","21,933","21,933","749","1,458","1,738","1,439","2,218","4,170","5,390","3,090","1,520","160","1","21,618","21,618","693","1,357","1,348","1,140","1,920","3,481","4,981","3,429","2,775","477","17"
"충청북도 영동군 영동읍(4374025000)","19,245","19,245","1,022","1,829","1,961","1,580","2,492","3,517","3,422","2,078","1,197","144","3","9,594","9,594","530","949","1,064","858","1,242","1,850","1,724","916","426","35","0","9,651","9,651","492","880","897","722","1,250","1,667","1,698","1,162","771","109","3"
"충청북도 영동군 용산면(4374031000)","3,204","3,204","49","122","178","169","234","598","913","545","341","52","3","1,673","1,673","24","56","98","99","151","319","489","298","125","13","1","1,531","1,531","25","66","80","70","83","279","424","247","216","39","2"
"충청북도 영동군 황간면(4374032000)","3,906","3,906","91","230","199","196","304","662","1,079","680","422","41","2","1,973","1,973","51","125","123","102","166","364","568","323","147","4","0","1,933","1,933","40","105","76","94","138","298","511","357","275","37","2"
"충청북도 영동군 추풍령면(4374033500)","2,137","2,137","42","90","94","82","159","366","605","401","250","47","1","1,069","1,069","26","44","53","52","88","200","309","198","83","16","0","1,068","1,068","16","46","41","30","71","166","296","203","167","31","1"
"충청북도 영동군 매곡면(4374034000)","1,796","1,796","43","69","79","65","111","305","498","320","253","51","2","919","919","24","32","55","39","71","174","259","164","86","15","0","877","877","19","37","24","26","40","131","239","156","167","36","2"
"충청북도 영동군 상촌면(4374035000)","2,141","2,141","30","77","69","74","110","350","611","468","299","52","1","1,059","1,059","13","39","43","43","59","210","308","236","99","9","0","1,082","1,082","17","38","26","31","51","140","303","232","200","43","1"
"충청북도 영동군 양강면(4374036000)","2,946","2,946","60","126","193","142","208","523","807","480","350","56","1","1,500","1,500","26","70","121","77","122","306","415","230","117","16","0","1,446","1,446","34","56","72","65","86","217","392","250","233","40","1"
"충청북도 영동군 용화면(4374037000)","914","914","15","44","30","21","57","156","273","143","152","21","2","472","472","7","24","21","12","38","91","153","69","50","7","0","442","442","8","20","9","9","19","65","120","74","102","14","2"
"충청북도 영동군 학산면(4374038000)","2,591","2,591","40","72","105","84","155","435","788","480","362","69","1","1,310","1,310","23","36","61","53","101","249","421","216","133","17","0","1,281","1,281","17","36","44","31","54","186","367","264","229","52","1"
"충청북도 영동군 양산면(4374039000)","1,732","1,732","13","71","67","44","111","280","495","338","264","47","2","866","866","6","38","36","29","64","153","279","151","99","11","0","866","866","7","33","31","15","47","127","216","187","165","36","2"
"충청북도 영동군 심천면(4374040000)","2,939","2,939","37","85","111","122","197","459","880","586","405","57","0","1,498","1,498","19","45","63","75","116","254","465","289","155","17","0","1,441","1,441","18","40","48","47","81","205","415","297","250","40","0"
"충청북도 증평군 (4374500000)","37,171","37,171","2,442","3,388","3,897","4,562","5,296","6,350","6,034","3,189","1,746","262","5","19,370","19,370","1,265","1,787","2,266","2,575","2,878","3,353","3,060","1,517","618","50","1","17,801","17,801","1,177","1,601","1,631","1,987","2,418","2,997","2,974","1,672","1,128","212","4"
"충청북도 증평군 증평읍(4374525000)","35,496","35,496","2,413","3,325","3,808","4,480","5,184","6,050","5,573","2,885","1,545","228","5","18,475","18,475","1,247","1,753","2,203","2,528","2,806","3,178","2,815","1,348","551","45","1","17,021","17,021","1,166","1,572","1,605","1,952","2,378","2,872","2,758","1,537","994","183","4"
"충청북도 증평군 도안면(4374531000)","1,675","1,675","29","63","89","82","112","300","461","304","201","34","0","895","895","18","34","63","47","72","175","245","169","67","5","0","780","780","11","29","26","35","40","125","216","135","134","29","0"
"충청북도 진천군 (4375000000)","86,537","86,537","6,347","8,446","8,062","10,972","14,177","14,657","13,028","6,337","3,824","677","10","45,723","45,723","3,309","4,348","4,715","6,159","7,703","8,102","6,876","3,047","1,323","141","0","40,814","40,814","3,038","4,098","3,347","4,813","6,474","6,555","6,152","3,290","2,501","536","10"
"충청북도 진천군 진천읍(4375025000)","29,558","29,558","1,558","2,844","3,524","2,934","4,424","5,677","4,642","2,412","1,336","205","2","15,367","15,367","824","1,492","2,053","1,686","2,267","3,072","2,365","1,095","469","44","0","14,191","14,191","734","1,352","1,471","1,248","2,157","2,605","2,277","1,317","867","161","2"
"충청북도 진천군 덕산읍(4375025300)","31,357","31,357","3,950","3,924","2,485","5,801","6,646","4,126","2,698","1,042","569","112","4","16,582","16,582","2,061","1,995","1,393","3,093","3,631","2,284","1,388","515","199","23","0","14,775","14,775","1,889","1,929","1,092","2,708","3,015","1,842","1,310","527","370","89","4"
"충청북도 진천군 덕산읍혁신도시출장소(4375025400)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"충청북도 진천군 초평면(4375032000)","2,941","2,941","54","115","177","142","231","492","788","482","378","81","1","1,544","1,544","24","65","100","92","140","294","441","247","126","15","0","1,397","1,397","30","50","77","50","91","198","347","235","252","66","1"
"충청북도 진천군 문백면(4375033000)","3,333","3,333","74","126","173","228","280","598","929","507","361","57","0","1,767","1,767","30","58","106","138","180","354","512","258","122","9","0","1,566","1,566","44","68","67","90","100","244","417","249","239","48","0"
"충청북도 진천군 백곡면(4375034000)","2,051","2,051","39","58","72","95","145","318","628","389","253","54","0","1,049","1,049","19","31","41","53","90","181","337","201","85","11","0","1,002","1,002","20","27","31","42","55","137","291","188","168","43","0"
"충청북도 진천군 이월면(4375035000)","6,398","6,398","148","348","502","527","693","1,183","1,586","802","504","102","3","3,427","3,427","78","184","313","340","410","633","872","404","170","23","0","2,971","2,971","70","164","189","187","283","550","714","398","334","79","3"
"충청북도 진천군 광혜원면(4375037000)","10,899","10,899","524","1,031","1,129","1,245","1,758","2,263","1,757","703","423","66","0","5,987","5,987","273","523","709","757","985","1,284","961","327","152","16","0","4,912","4,912","251","508","420","488","773","979","796","376","271","50","0"
"충청북도 괴산군 (4376000000)","36,252","36,252","1,036","1,744","2,097","1,933","3,141","6,354","9,878","5,872","3,571","613","13","18,782","18,782","539","880","1,244","1,104","1,765","3,514","5,375","2,954","1,279","127","1","17,470","17,470","497","864","853","829","1,376","2,840","4,503","2,918","2,292","486","12"
"충청북도 괴산군 괴산읍(4376025000)","9,218","9,218","427","809","972","775","1,223","1,632","1,674","1,031","579","92","4","4,729","4,729","221","401","555","418","643","920","868","479","204","20","0","4,489","4,489","206","408","417","357","580","712","806","552","375","72","4"
"충청북도 괴산군 감물면(4376031000)","2,011","2,011","44","99","81","85","147","335","622","336","206","55","1","1,039","1,039","23","48","44","48","85","183","335","179","82","12","0","972","972","21","51","37","37","62","152","287","157","124","43","1"
"충청북도 괴산군 장연면(4376032000)","1,892","1,892","37","54","62","62","125","355","617","339","206","35","0","993","993","18","27","36","40","71","203","349","168","76","5","0","899","899","19","27","26","22","54","152","268","171","130","30","0"
"충청북도 괴산군 연풍면(4376033000)","2,196","2,196","44","72","85","86","160","339","698","404","273","35","0","1,144","1,144","16","38","57","48","92","185","378","218","106","6","0","1,052","1,052","28","34","28","38","68","154","320","186","167","29","0"
"충청북도 괴산군 칠성면(4376034000)","3,093","3,093","87","107","171","145","263","599","863","479","328","51","0","1,580","1,580","40","45","97","86","159","327","484","233","98","11","0","1,513","1,513","47","62","74","59","104","272","379","246","230","40","0"
"충청북도 괴산군 문광면(4376035000)","2,151","2,151","41","89","101","106","159","404","603","385","219","44","0","1,133","1,133","22","51","64","61","95","225","324","207","77","7","0","1,018","1,018","19","38","37","45","64","179","279","178","142","37","0"
"충청북도 괴산군 청천면(4376036000)","5,057","5,057","103","166","166","186","317","863","1,661","937","568","88","2","2,619","2,619","54","93","106","111","179","455","910","479","211","20","1","2,438","2,438","49","73","60","75","138","408","751","458","357","68","1"
"충청북도 괴산군 청안면(4376037000)","3,282","3,282","99","107","141","143","219","583","982","569","372","64","3","1,695","1,695","48","58","84","79","134","336","530","296","120","10","0","1,587","1,587","51","49","57","64","85","247","452","273","252","54","3"
"충청북도 괴산군 사리면(4376039000)","2,555","2,555","50","75","135","128","194","450","702","462","305","52","2","1,330","1,330","29","34","84","77","112","250","402","224","109","9","0","1,225","1,225","21","41","51","51","82","200","300","238","196","43","2"
"충청북도 괴산군 소수면(4376040000)","2,149","2,149","67","71","82","109","156","338","670","408","207","41","0","1,122","1,122","42","36","49","65","90","178","357","219","76","10","0","1,027","1,027","25","35","33","44","66","160","313","189","131","31","0"
"충청북도 괴산군 불정면(4376041000)","2,648","2,648","37","95","101","108","178","456","786","522","308","56","1","1,398","1,398","26","49","68","71","105","252","438","252","120","17","0","1,250","1,250","11","46","33","37","73","204","348","270","188","39","1"
"충청북도 음성군 (4377000000)","91,236","91,236","4,176","7,110","8,023","8,873","12,018","17,347","18,289","9,180","5,288","903","29","48,618","48,618","2,132","3,763","4,593","5,178","6,707","9,689","9,851","4,558","1,942","197","8","42,618","42,618","2,044","3,347","3,430","3,695","5,311","7,658","8,438","4,622","3,346","706","21"
"충청북도 음성군 음성읍(4377025000)","16,118","16,118","646","1,178","1,320","1,293","1,914","3,043","3,542","1,952","1,063","164","3","8,306","8,306","327","606","774","710","1,059","1,628","1,846","925","395","35","1","7,812","7,812","319","572","546","583","855","1,415","1,696","1,027","668","129","2"
"충청북도 음성군 금왕읍(4377025300)","18,837","18,837","813","1,691","1,802","1,722","2,687","3,916","3,545","1,601","914","140","6","10,171","10,171","433","946","1,072","994","1,508","2,189","1,905","756","332","34","2","8,666","8,666","380","745","730","728","1,179","1,727","1,640","845","582","106","4"
"충청북도 음성군 소이면(4377031000)","2,759","2,759","42","89","126","137","184","402","802","516","389","71","1","1,442","1,442","21","47","77","88","118","231","438","258","143","21","0","1,317","1,317","21","42","49","49","66","171","364","258","246","50","1"
"충청북도 음성군 원남면(4377032000)","3,014","3,014","49","124","125","137","193","452","913","584","357","77","3","1,599","1,599","23","68","81","87","124","260","488","314","138","15","1","1,415","1,415","26","56","44","50","69","192","425","270","219","62","2"
"충청북도 음성군 맹동면(4377033000)","13,022","13,022","1,053","1,351","1,292","2,120","2,296","1,906","1,694","801","438","70","1","6,825","6,825","541","707","658","1,171","1,209","1,053","913","409","151","13","0","6,197","6,197","512","644","634","949","1,087","853","781","392","287","57","1"
"충청북도 음성군 대소면(4377034000)","17,015","17,015","922","1,524","1,727","1,956","2,644","3,724","2,735","1,103","583","95","2","9,332","9,332","451","805","1,016","1,201","1,449","2,089","1,528","569","199","24","1","7,683","7,683","471","719","711","755","1,195","1,635","1,207","534","384","71","1"
"충청북도 음성군 삼성면(4377035000)","6,383","6,383","174","314","435","466","648","1,277","1,664","810","497","94","4","3,558","3,558","102","166","261","316","408","751","935","416","179","23","1","2,825","2,825","72","148","174","150","240","526","729","394","318","71","3"
"충청북도 음성군 생극면(4377036000)","4,398","4,398","100","208","278","262","388","854","1,181","628","416","80","3","2,408","2,408","53","109","173","174","244","507","657","314","166","10","1","1,990","1,990","47","99","105","88","144","347","524","314","250","70","2"
"충청북도 음성군 감곡면(4377037000)","9,690","9,690","377","631","918","780","1,064","1,773","2,213","1,185","631","112","6","4,977","4,977","181","309","481","437","588","981","1,141","597","239","22","1","4,713","4,713","196","322","437","343","476","792","1,072","588","392","90","5"
"충청북도 단양군 (4380000000)","27,352","27,352","856","1,632","1,666","1,662","2,532","4,922","7,202","4,133","2,400","337","10","13,967","13,967","424","883","993","925","1,370","2,650","3,782","2,005","855","78","2","13,385","13,385","432","749","673","737","1,162","2,272","3,420","2,128","1,545","259","8"
"충청북도 단양군 단양읍(4380025000)","10,187","10,187","510","871","878","905","1,308","1,861","2,069","1,093","600","90","2","5,151","5,151","257","456","495","504","678","992","1,036","495","216","22","0","5,036","5,036","253","415","383","401","630","869","1,033","598","384","68","2"
"충청북도 단양군 매포읍(4380025300)","4,853","4,853","164","316","355","308","487","949","1,042","750","436","46","0","2,544","2,544","81","179","236","178","275","545","546","341","156","7","0","2,309","2,309","83","137","119","130","212","404","496","409","280","39","0"
"충청북도 단양군 대강면(4380031000)","2,314","2,314","39","77","92","79","129","392","751","434","276","44","1","1,149","1,149","19","37","55","35","71","207","409","211","94","11","0","1,165","1,165","20","40","37","44","58","185","342","223","182","33","1"
"충청북도 단양군 가곡면(4380032000)","1,995","1,995","35","100","82","66","115","334","645","369","218","29","2","1,052","1,052","18","60","48","35","73","173","347","206","85","7","0","943","943","17","40","34","31","42","161","298","163","133","22","2"
"충청북도 단양군 영춘면(4380033000)","3,082","3,082","49","139","98","104","222","594","924","580","325","47","0","1,470","1,470","21","82","62","62","96","287","461","272","117","10","0","1,612","1,612","28","57","36","42","126","307","463","308","208","37","0"
"충청북도 단양군 어상천면(4380034000)","1,841","1,841","18","40","55","62","95","310","693","337","205","26","0","1,020","1,020","10","22","40","35","57","182","391","187","92","4","0","821","821","8","18","15","27","38","128","302","150","113","22","0"
"충청북도 단양군 적성면(4380035000)","1,453","1,453","16","18","32","65","83","217","533","288","166","32","3","754","754","7","12","15","36","61","115","293","146","55","13","1","699","699","9","6","17","29","22","102","240","142","111","19","2"
"충청북도 단양군 단성면(4380036000)","1,627","1,627","25","71","74","73","93","265","545","282","174","23","2","827","827","11","35","42","40","59","149","299","147","40","4","1","800","800","14","36","32","33","34","116","246","135","134","19","1"
"충청남도  (4400000000)","2,136,574","2,136,574","135,316","201,787","220,268","252,339","317,999","353,357","335,114","188,307","111,022","20,577","488","1,096,128","1,096,128","69,467","104,188","122,159","137,957","169,167","187,836","171,071","89,369","39,850","4,988","76","1,040,446","1,040,446","65,849","97,599","98,109","114,382","148,832","165,521","164,043","98,938","71,172","15,589","412"
"충청남도 천안시 (4413000000)","659,920","659,920","46,710","67,501","87,638","97,408","109,995","110,342","83,230","36,047","17,924","3,052","73","338,613","338,613","24,032","34,713","46,746","52,754","57,589","56,391","42,274","16,982","6,417","701","14","321,307","321,307","22,678","32,788","40,892","44,654","52,406","53,951","40,956","19,065","11,507","2,351","59"
"충청남도 천안시 동남구 (4413100000)","261,172","261,172","15,501","25,288","33,044","32,410","40,183","45,858","39,431","18,462","9,333","1,622","40","132,507","132,507","7,933","13,032","17,477","17,595","20,718","23,378","19,809","8,778","3,398","382","7","128,665","128,665","7,568","12,256","15,567","14,815","19,465","22,480","19,622","9,684","5,935","1,240","33"
"충청남도 천안시 동남구 목천읍(4413125000)","22,472","22,472","927","2,148","2,365","1,922","3,374","4,834","3,815","1,836","1,054","191","6","11,538","11,538","499","1,134","1,307","1,074","1,735","2,562","1,955","851","373","46","2","10,934","10,934","428","1,014","1,058","848","1,639","2,272","1,860","985","681","145","4"
"충청남도 천안시 동남구 풍세면(4413131000)","9,964","9,964","735","518","1,212","1,698","1,410","1,567","1,621","699","403","100","1","5,237","5,237","389","263","658","963","799","804","826","366","151","18","0","4,727","4,727","346","255","554","735","611","763","795","333","252","82","1"
"충청남도 천안시 동남구 광덕면(4413132000)","4,060","4,060","73","131","244","262","348","715","1,162","655","376","93","1","2,056","2,056","37","65","154","154","188","372","610","330","127","19","0","2,004","2,004","36","66","90","108","160","343","552","325","249","74","1"
