program_id,category_code,category,title,status,description,gender,lifecycle,region,intro,period,content,target,scale,apply_period,apply_method,contact,updated_date,source_url,relevance_domains,relevance_keywords
A2026022000300200400800310,OHH020101,정서,"안부 확인 서비스(톡톡! 안녕하세요. AI 안부전화서비스, IoT 돌봄플러그, 마음 톡톡 말벗서비스)",접수중,"- 1인 가구에 대한 주 1회 안부 전화로 고독사 예방
- 자주 사용하는 가전에 플러그를 연결하여 전기 사용량, 조도 측정을 통한 고독사 예방 사업",전체,전체,계양구,"- 1인 가구에 대한 주 1회 안부 전화로 고독사 예방
- 자주 사용하는 가전에 플러그를 연결하여 전기 사용량, 조도 측정을 통한 고독사 예방 사업",연중,"- 톡톡 안녕하세요 : 전화를 받고 자동 응답 멘트를 듣고 전화를 끊으면 안부 확인 완료
- AI 안부전화서비스 : AI 상담사를 통하여 안부 확인 전화
- IoT 돌봄플러그 : 자주 사용하는 가전에 연결하여 조도 측정 및 전기 사용량을 측정하여 생활 반응 확인 및 고독사 예방
- 마음 톡톡 말벗 서비스 : 노인일자리 참여자인 복지안심기동반이 주1회 1인 가구에 전화하여 5~10분간 말벗 서비스 및 안부 확인 서비스 제공",계양구 거주 1인 가구,,2026-01-01 ~ 2026-12-31,관할 동 행정복지센터 신청,계양구청 복지정책과 희망복지팀(032-450-6700),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400800310,고립·관계망 | 돌봄·발굴 | 안전·응급,고독 | 돌봄 | 안부 | 말벗 | 복지안심 | 돌봄플러그 | iot | 전기 사용량 | 조도 측정
A2025032400300200400500245,OHH020101,정서,안부전화서비스,접수중,정기적인 안부전화를 통한 안부확인 및 정서지원,전체,노년,연수구,정기적인 안부전화를 통한 안부확인 및 정서지원,2025. 1. ~ 2025. 12.,안부전화,인천시 연수구 연수3동에 거주하는 65세 이상 독거노인,,2026-01-01 ~ 2026-12-31,세화종합사회복지관 내방 및 유선 신청,세화종합사회복지관 서비스제공2팀 / 032-813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500245,돌봄·발굴,독거 | 안부
A2026022000300200400500305,OHH020101,정서,안부전화서비스,접수중,정기적인 안부전화를 통한 안부 확인 및 정서지원,전체,전체,연수구,정기적인 안부전화를 통한 안부 확인 및 정서지원,2026. 1. ~ 2026. 12.,안부전화,"연수구 연수1동, 송도1~5동에 거주하는 지역주민",,2026-01-01 ~ 2026-12-31,함박종합사회복지관 내방 및 유선 신청,함박종합사회복지관 / 032-724-9965,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400500305,돌봄·발굴,안부
A2026010200300200400900281,OHH020101,정서,안심폰 지원사업,접수중,취약노인과 생활지원사 매칭을 통한 안부확인 등 정서서비스 지원,전체,노년,서구,취약노인과 생활지원사 매칭을 통한 안부확인 등 정서서비스 지원,2026. 1. 1. ~ 2026. 12. 31.,노인맞출돌봄서비스 대상자 중 신체적·정신적인 이유로 안전확인이 필요한 독거노인에게 안심폰을 지원하고 생활지원사와 연계하여 안전모니터링 실시,노인돌봄서비스 대상자 중 안부확인 등이 필요한 독거노인,,2026-01-01 ~ 2026-12-31,문의처로 전화 신청,서구노인복지관 / 032-251-9472 가좌노인문화센터 / 032-251-9735 연희노인문화센터 / 032-251-9756 검단노인복지관 / 032-251-9711,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400900281,돌봄·발굴 | 안전·응급,돌봄 | 독거 | 안부 | 생활지원 | 안전 | 안심폰
A2026063000300200401400472,OHH020101,정서,안심폰 지원사업,접수중,취약노인과 생활지원사 매칭을 통한 안부확인 등 정서서비스 지원,전체,노년,서구,취약노인과 생활지원사 매칭을 통한 안부확인 등 정서서비스 지원,2026. 1. 1. ~ 2026. 12. 31.,노인맞출돌봄서비스 대상자 중 신체적·정신적인 이유로 안전확인이 필요한 독거노인에게 안심폰을 지원하고 생활지원사와 연계하여 안전모니터링 실시,노인돌봄서비스 대상자 중 안부확인 등이 필요한 독거노인,,2026-01-01 ~ 2026-12-31,문의처로 전화 신청,서구노인복지관 / 032-251-9472 가좌노인문화센터 / 032-251-9735 연희노인문화센터 / 032-251-9756 검단노인복지관 / 032-251-9711,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026063000300200401400472,돌봄·발굴 | 안전·응급,돌봄 | 독거 | 안부 | 생활지원 | 안전 | 안심폰
A2026040200300200400700367,OHH020101,정서,온가족보듬사업,접수중,"사례관리, 청소년(한)부모지원, 미혼모부지원사업 등",전체,전체,부평구,"사례관리, 청소년(한)부모지원, 미혼모부지원사업 등",2026-01-01~2026-12-31,,"부평구 거주 중위소득 100%이하 대상자, 긴급위기 가족, 청소년(한)부모, 미혼모·부 등",,2026-01-01 ~ 2026-12-31,부평구건강가정지원센터 전화문의,부평구건강가정지원센터 032)508-0141~3,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400700367,돌봄·발굴,사례관리
A2026040200300200400800359,OHH020101,정서,온가족보듬사업 긴급위기지원 서비스,접수중,"온가족보듬사업에서는 긴급하거나 위기상황에 놓인 개인과 가족을 위하여
상담비지원 서비스를 지원하고있습니다.
사설 심리상담센터에서 상담을 받길 희망하지만, 비용 부담으로 어려움이 있을 경우
접수 및 사례관리 등록 후 상담비를 총 100만원까지 지원하고 있습니다.
*사례관리 등록 후, 상담비 외에 필요한 복지 서비스를 맞춤 지원",전체,전체,계양구,"온가족보듬사업에서는 긴급하거나 위기상황에 놓인 개인과 가족을 위하여
상담비지원 서비스를 지원하고있습니다.
사설 심리상담센터에서 상담을 받길 희망하지만, 비용 부담으로 어려움이 있을 경우
접수 및 사례관리 등록 후 상담비를 총 100만원까지 지원하고 있습니다.
*사례관리 등록 후, 상담비 외에 필요한 복지 서비스를 맞춤 지원",2026-01-01~2026-12-31,,"한부모, 조손, 다문화, 미혼모부, 청소년부모, 1인가구 등 계양구에 거주하는 도움이 필요한 다양한 가족 및 개인
* 중위소득 100% 이내 우선 지원",,2026-01-01 ~ 2026-12-31,계양구가족센터 전화문의,계양구가족센터 032) 547-1017 (내선 102),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400800359,돌봄·발굴,사례관리 | 긴급위기지원 | 위기지원
A2026040200300200400200364,OHH020101,정서,온가족보듬사업 사례관리,접수중,"가족 전체의 복합적인 문제를 해결하고, 욕구를 해소하기 위한 맞춤형 통합서비스로
욕구에 맞춰 센터 내부 서비스 및 지역사회 자원 연계 지원합니다.",전체,전체,동구,"가족 전체의 복합적인 문제를 해결하고, 욕구를 해소하기 위한 맞춤형 통합서비스로
욕구에 맞춰 센터 내부 서비스 및 지역사회 자원 연계 지원합니다.",2026-01-01~2026-12-31,,"한부모가족, 조손가족, 노부모 부양가족, 손자녀 돌봄 조부모, 청소년부모, 1인가구, 다문화가족, 방임(보호)아동 및 원가정, 이혼 위기 가족 등",,2026-01-01 ~ 2026-12-31,동구가족센터 내방/전화 신청,"동구가족센터 032)773-0297(내선 4907, 4914)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400200364,돌봄·발굴,돌봄 | 사례관리
A2026040200300200400400365,OHH020101,정서,온가족보듬사업 사례관리,접수중,"가족기능이 약해진 가족 및 위기가족이 가진 복합적 문제 해결 및 욕구 해소를 위해
가족기능 회복과 정서·경제적 자립역량 강화를 도모합니다.",전체,전체,미추홀구,"가족기능이 약해진 가족 및 위기가족이 가진 복합적 문제 해결 및 욕구 해소를 위해
가족기능 회복과 정서·경제적 자립역량 강화를 도모합니다.",2026-01-01~2026-12-31,,"가족기능 및 역량강화를 위해 지원이 필요한 모든 가족
재난·사고 등 경제·사회적 위기사건을 직면한 가족
* 기준 중위소득 100%이하 우선 지원",,2026-01-01 ~ 2026-12-31,미추홀구가족센터 내방/전화 신청,미추홀구가족센터 032)875-2993,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400400365,돌봄·발굴,사례관리
A2026040200300200401000361,OHH020101,정서,온가족보듬사업 사례관리,접수중,취약·위기가족의 어려움을 해결하기 위해 상담과 사례관리를 통해 맞춤형 서비스를 제공합니다.,전체,전체,강화군,취약·위기가족의 어려움을 해결하기 위해 상담과 사례관리를 통해 맞춤형 서비스를 제공합니다.,2026-01-01~2026-12-31,,"한부모가족, 조손가족, 노부모 부양가족, 손자녀 돌봄 조부모, 청소년(한)부모, 1인가구, 다문화가족, 방임(보호)아동 및 원가정, 이혼위기가족 등
* 기준 중위소득 100%이하 우선지원",,2026-01-01 ~ 2026-12-31,강화군가족센터 전화문의,강화군가족센터 032)932-1005,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200401000361,돌봄·발굴,돌봄 | 사례관리
A2026040200300200400800360,OHH020101,정서,온가족보듬사업 사례관리 서비스,접수중,"사례관리란?
: 도움의 손길이 필요한 지역 주민에게 다양한 복지 서비스를 연계하여 경제, 생활, 교육, 심리 등 다양한 어려움을 함께 극복해나가는 과정
지원 내용
: 경제적 도움이 필요할 때
누군가 내 이야가를 들어줬으면 할 때
>>> 나에게 맞는 복지서비스 맞춤 지원<<<",전체,전체,계양구,"사례관리란?
: 도움의 손길이 필요한 지역 주민에게 다양한 복지 서비스를 연계하여 경제, 생활, 교육, 심리 등 다양한 어려움을 함께 극복해나가는 과정
지원 내용
: 경제적 도움이 필요할 때
누군가 내 이야가를 들어줬으면 할 때
>>> 나에게 맞는 복지서비스 맞춤 지원<<<",2026-01-01~2026-12-31,,"한부모, 조손, 다문화, 미혼모부, 청소년부모, 1인가구 등 계양구에 거주하는 도움이 필요한 다양한 가족 및 개인
* 중위소득 100% 이내 우선 지원",,2026-01-01 ~ 2026-12-31,,"계양구가족센터 032-547-1017(102,201)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400800360,돌봄·발굴,사례관리
A2026022000300200400500304,OHH020101,정서,외출유도쿠폰 지원사업 '이음쿠폰',접수마감,"은둔고립 1인 가구 대상으로 실질적인 외출 기회를 제공하고자 외출 유도형 쿠폰을 지급하여 반찬 구매, 외식 등 일상생활에 필요한 서비스를 이용할 수 있도록 하여 사회적응 및 지역사회와의 안전망 구축",전체,전체,연수구,"은둔고립 1인 가구 대상으로 실질적인 외출 기회를 제공하고자 외출 유도형 쿠폰을 지급하여 반찬 구매, 외식 등 일상생활에 필요한 서비스를 이용할 수 있도록 하여 사회적응 및 지역사회와의 안전망 구축",2026-04~ 2026-11,"1. 은둔,고립 1인가구 주민 10명 발굴
2. 외출유도 쿠폰사용 업체발굴 및 서비스연계
3. 음식점, 편의점 등 일상생활지원 쿠폰 제공",은둔고립 1인 가구,,2026-03-01 ~ 2026-03-31,선학종합사회복지관 유선 및 내방 신청,선학종합사회복지관 서비스제공팀 / 032-813-6453,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400500304,고립·관계망 | 돌봄·발굴 | 안전·응급,고립 | 은둔 | 생활지원 | 반찬 | 안전
A2026022000300200400500308,OHH020101,정서,은둔·고립 1인 청년 지원 사업 [혼플러스],접수중,은둔·고립 청년을 대상으로 청년 맞춤 강좌 및 체험활동을 제공하여 일상을 회복시키고 사회복귀를 지원,전체,청년,인천광역시 전체,은둔·고립 청년을 대상으로 청년 맞춤 강좌 및 체험활동을 제공하여 일상을 회복시키고 사회복귀를 지원,2026. 3. ~ 12.,"- 역량강화교육: 재무, 스트레스 관리 등 교육
- 공동체활동: 사회적 관계망 형성을 위한 공동체활동",인천시 거주 은둔·고립 청년 10명,,2026-03-01 ~ 2026-12-31,연수종합사회복지관 방문 후 상담,연수종합사회복지관 서비스제공2팀 / 032-811-8012,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400500308,고립·관계망,고립 | 은둔 | 사회적 관계망 | 관계망 형성
A2026022300300200400600334,OHH020101,정서,이웃기웃,접수중,1인가구(고립가구)를 위한 위기가구 정서지원 사업,전체,전체,남동구,1인가구(고립가구)를 위한 위기가구 정서지원 사업,2026. 3. 2. ~ 2026. 12. 31.,1인가구(고립가구) 대상 정기적 안부확인 및 정서지원 활동을 통한 관계망 유지·강화,인천시 남동구 거주 1인가구(고립가구),,2026-03-01 ~ 2026-12-31,복지관 전화 문의,만수종합사회복지관 사례관리팀 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600334,고립·관계망 | 돌봄·발굴,고립 | 위기가구 | 안부
A2025032400300200400500237,OHH020101,정서,중장년 고립가구 발굴 및 관계망 형성 사업 “숨고 아지트” (복지시범특화사업),접수중,"지역 내 거점공간 운영을 통한 중장년 고립가구 발굴 및 사회적 관계망 구축, 고독사 예방",전체,중장년,연수구,"지역 내 거점공간 운영을 통한 중장년 고립가구 발굴 및 사회적 관계망 구축, 고독사 예방",2026. 1. ~ 2026. 12.,"거점공간(청학동, 선학동 등) 활용을 통한 관계형성 프로그램 운영
- 아지트 모임
- 손 끝(공예, 요리, 목공 등 활동 프로그램) 모임
- 나들이",연수구에 거주하는 중장년(만 40세~64세) 고립가구,,2026-01-01 ~ 2026-12-31,세화종합사회복지관 내방 및 유선 신청,세화종합사회복지관 서비스제공2팀 / 032-813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500237,고립·관계망 | 돌봄·발굴,고립 | 고독 | 사회적 관계망 | 관계망 형성 | 고립가구 발굴
A2026022300300200400600322,OHH020101,정서,"찾아가는 복지 시범 특화사업 ""문, 안 인사""",접수중,은둔·고립·1인가구를 대상으로 심리상담 및 활동형 프로그램 제공,전체,전체,인천광역시 전체,은둔·고립·1인가구를 대상으로 심리상담 및 활동형 프로그램 제공,2026. 1. 2. ~ 2026. 12. 31.,"○ 심리·정서·신체적 건강 회복을 위한 전문상담 제공
○ 고립감, 외로움 해소를 위한 활동형 프로그램 제공
청년 고독탈출, 중장년 볼링/공예/요리 소모임,
자연체험 활동, 함께하는 마을축제, 유급봉사활동, 나들이
○ 은둔·고립·1인가구에 대한 사회적 인식 개선 및 고립 예방","인천시 거주 은둔·고립·1인가구 청년 (만20세 ~ 39세)
인천시 거주 은둔·고립·1인가구 중장년 (만40세 ~ 65세)",,2026-03-01 ~ 2026-08-31,"홈페이지 프로그램 신청 문안인사 게시물에서 온라인 신청(구글 설문지 링크), 전화",성산종합사회복지관(032-437-2500),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600322,고립·관계망,고립 | 은둔 | 고독 | 외로움
A2025041600300200400400246,OHH020101,정서,찾아가는 복지시범 특화사업 ‘이웃기웃’,접수중,"지역 내 은둔, 고립, 1인 가구를 대상으로 은둔고립가구 발굴 및 사회적관계망 형성 도모",전체,전체,미추홀구,"지역 내 은둔, 고립, 1인 가구를 대상으로 은둔고립가구 발굴 및 사회적관계망 형성 도모",2026.4.~11.,"심심상인 : 가정으로 방문하여 상담 및 안부확인, 다양한 DIY(요리, 만들기) 활동 등 지원
다정다감 : 가정과 외부(거점공간 및 지역사회)에서 다양한 활동(반려텃밭 가꾸기, 원데이클래스 등) 지원
화양연화 : 거점공간을 활용한 다양한 활동(문화생활, 식사모임 등) 지원","39~70세 고립, 은둔 1인가구
※ 미추홀구 7개동(관교동, 문학동, 주안 3·7·8동, 학익 1·2동)",,2026-04-01 ~ 2026-11-30,인천종합사회복지관 032-873-0541 문의,인천종합사회복지관 032-873-0541,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025041600300200400400246,고립·관계망 | 돌봄·발굴,고립 | 은둔 | 사회적관계망 | 관계망 형성 | 안부 | 고립가구 발굴
A2026022000300200400700319,OHH020101,정서,"청년 1인가구동아리 “함께, 부평”",접수중,부평구에서 거주하는 청년 1인 가구의 사회적 관계망 형성을 돕고 우울감 및 일상의 무료함을 해소하기 위한 동아리 사업,전체,청년,부평구,부평구에서 거주하는 청년 1인 가구의 사회적 관계망 형성을 돕고 우울감 및 일상의 무료함을 해소하기 위한 동아리 사업,2026. 3 ~ 2026. 12,"1순위 : 부평구 내 다양한 장소들 방문(음식점&카페, 공원산책, 영화관람, 미술관/박물관 방문 등) 및 나들이 진행
2순위 : 이외 회원들이 건의하는 활동
기타 : 반기별 나들이 진행(평일 오전~오후 진행)
* 나들이의 경우 복지관 차량 지원 가능하며, 장소 및 시간은 추후 투표로 결정할 예정입니다.","- 부평지역에서 활동이 가능한 2030청년
- 20세~39세(2007년생~1987년생)",,2026-03-01 ~ 2026-12-31,부평중부종합사회복지관 홈페이지 QR코드 및 전화접수,부평중부종합사회복지관 / 032-528-4020,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400700319,고립·관계망,사회적 관계망 | 관계망 형성
A2026022000300200400700320,OHH020101,정서,청년1인가구정서지원프로그램 ‘일행’,접수마감,청년1인가구를 대상으로 월 2회 요리활동 진행,전체,청년,인천광역시 전체,청년1인가구를 대상으로 월 2회 요리활동 진행,2026. 3. 19. ~ 2026. 12. 3.,요리 및 반찬나눔활동,인천시 거주 청년 1인가구(20세 이상 ~ 49세 이하),,2026-02-24 ~ 2026-03-16,부평중부종합사회복지관 방문접수 및 전화접수,부평중부종합사회복지관 / 032-528-4020,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400700320,돌봄·발굴,반찬
A2026010200300200400100294,OHH020101,정서,청년해봄(관계 속 피어나는 청년의 힘),접수중,사회적 고립·은둔 위험이 있는 청년 1인가구의 일상 회복과 사회적 관계 형성 지원 프로그램,전체,청년,중구,사회적 고립·은둔 위험이 있는 청년 1인가구의 일상 회복과 사회적 관계 형성 지원 프로그램,2026. 3. 1. ~ 2026. 12. 31.,"- 소그룹 모임으로 일상 이야기 나누기, 취미 활동 함께하기
- 외출이 어려운 참여자를 위한 소규모·단계적 참여 활동 및 구성
- 필요 시 상담기관·정신건강 유관기관 연계",인천 중구 원도심 거주 청년 1인가구(만19세~만39세),,2026-01-01 ~ 2026-11-30,전화 및 방문 상담 후 참여,성.미가엘종합사회복지관 지역조직팀 / 032-766-0981,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400100294,고립·관계망,고립 | 은둔 | 관계 형성
A2026061500300200400000387,OHH020101,정서,힐링토크콘서트 「마음 On Air」,접수마감,"1인가구, 중장년 등 외로운 시민을 위한 토크콘서트",전체,전체,인천광역시 전체,"1인가구, 중장년 등 외로운 시민을 위한 토크콘서트",2026-07-09,"인천광역시자살예방센터에서
1인가구 및 중장년 등 외로움을 느끼는 시민과 함께하는
힐링토크콘서트 「마음 On Air」를 개최합니다.
✅ 「마음 On Air」
▶​ 일시: 2026년 7월 9일(목) 15:00 ~ 17:00
▶​ 장소: 제물포스마트타운 1층 신중년 아지트 커뮤니티홀
▶​ 순서
- On Air 1부(15:00 ~ 15:55) 김혜민 작가 미니강연
- On Air 2부(16:05 ~ 16:30) 사연 및 경험나눔
- On Air 3부(16:30 ~ 17:00) 위로와 힐링의 노래
✅ 신청 안내
▶​ 신청기간: 2026년 6월 15일(월) ~ 6월 28일(일)
▶​ 대 상: 1인가구 및 중장년 등 인천시민
▶​ 참석인원: 선착순 40명
※많은 분들을 모시기 어려워, 선착순으로 모집함을 양해바랍니다.
▶​ 참여링크 : https://forms.gle/LAbVYF3qTU2Z2uoR9
♧ 참석신청과 함께 2부 사연나눔 시간에 함께 나눌 귀하의 마음을 들려주세요
♧​​​ 사연이 채택되시면 2부 힐링토크콘서트 초대장과, 행사일 소정의 선물을 드립니다~^^",1인가구 및 중장년 등 인천시민,,2026-06-15 ~ 2026-06-28,https://forms.gle/LAbVYF3qTU2Z2uoR9,인천광역시자살예방센터 ☎ 032-468-9917 (내선 1),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026061500300200400000387,고립·관계망,외로움
A2026022600300200400200342,OHH020102,주거,2026년 동 지역사회보장협의체 활성화 사업 「1인가구 가사경감 클린(Clean) 주방 사업」,접수마감,거동 불편 노인 및 장애인 1인 가정에 음식물 처리기를 지원하여 가사 부담 경감 및 위생적인 주거 환경 조성,전체,노년,동구,거동 불편 노인 및 장애인 1인 가정에 음식물 처리기를 지원하여 가사 부담 경감 및 위생적인 주거 환경 조성,2026. 3. ~ 2026. 10.,"- 1인가구 맞춤형 음식물 처리기 지원
- 사후 관리 및 사용 확인을 통한 안부 모니터링","동구 송림4동 거주, 거동 불편 저소득 노인 및 장애인, 1인가구",,2026-03-01 ~ 2026-04-30,동구 송림4동 행정복지센터 찾아가는 보건복지팀으로 문의,동구 송림4동 행정복지센터 찾아가는 보건복지팀 / ☎ 032-760-4975,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022600300200400200342,돌봄·발굴,안부
A2026040300300200400500370,OHH020102,주거,"다시, 일상",접수마감,청·중장년 고립가구 일상회복 지원사업,전체,중장년,연수구,청·중장년 고립가구 일상회복 지원사업,2026-05-04~2026-11-30,"일상회복프로그램(주거환경개선, 정리정돈 코칭), 생활안정물품지원 등",연수구민 청·중장년 1인 및 돌봄필요가구 8가정,,2026-03-30 ~ 2026-04-30,세화종합사회복지관 유선접수,세화종합사회복지관 032)813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040300300200400500370,고립·관계망 | 돌봄·발굴,고립 | 돌봄
A2026071300300200400500476,OHH020102,주거,청·중장년 고립가구 일상회복 지원사업,접수중,청·중장년 고립가구 생활개선 지원 및 고독·고립 예방 관리,전체,중장년,연수구,청·중장년 고립가구 생활개선 지원 및 고독·고립 예방 관리,2026. 5. ~ 2026. 11.,"청·중장년 고립가구 생활개선을 통한 일상회복 지원
- 주거환경개선 지원 및 청소·정리정돈 코칭
- 생활안정물품 지원
- 정리정돈 유지 및 실천방법 역량강화교육
- 참여자 간담회",고립위험이 있는 청·중년 고립가구 8명,,2026-05-01 ~ 2026-12-31,세화종합사회복지관 내방 및 유선 신청,세화종합사회복지관 서비스제공2팀 / 032-813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026071300300200400500476,고립·관계망,고립 | 고독
A2023121300300200400000074,OHH020103,안전,AI 안부확인 돌봄서비스,접수중,1인가구 AI 케어콜 돌봄서비스를 통한 위기가구 조기발굴 및 고독사 예방,전체,전체,인천광역시 전체,1인가구 AI 케어콜 돌봄서비스를 통한 위기가구 조기발굴 및 고독사 예방,2026. 1. ~ 12.,"○ 지원대상 : 고독사 고위험군 1인가구
○ 지원내용 : AI 통화료 및 플랫폼 사용료
○ 사업내용
- AI가 주1회 자동 전화 후 담당자에게 통화결과를 리포트하며 그 결과는 케어콜 시스템으로 체계적 관리
- 이상징후(통화기록이 없거나 말이 없는 사람 등)가 있는 대상자에게 담당자가 개별 연락하여 상황 확인 및 조치",고독사 고위험군 1인가구,,2026-01-01 ~ 2026-12-31,거주지 관할 읍면동 주민센터,인천광역시 외로움정책과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400000074,고립·관계망 | 돌봄·발굴 | 안전·응급,고독 | 고위험군 | 위기가구 | 돌봄 | 안부 | 이상징후
A2023121300300200400700047,OHH020103,안전,[행복 동행 사업] 1인가구 안심홈세트지원,접수마감,가정용 보안용품 지원을 통한 주거 안전 지원,전체,전체,부평구,가정용 보안용품 지원을 통한 주거 안전 지원,2026-07-01~2026-07-31,가정용 보안용품 지원,"인천시 거주 1인가구
*부평구 거주자 우선 선정
*안전취약계층(여성1인가구, 노인1인가구, 보호종료아동) 우선 선정",,2026-07-01 ~ 2026-07-31,"부평구건강가정지원센터 홈페이지에서 신청 서류 다운로드
1. 메일 접수(icfamily0101@hanmail.net)
2. 센터 방문 접수(부평구 부영로 161, 주안빌딩 502호)",인천부평구건강가정지원센터 가족사업팀 / 070-4827-1936,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400700047,안전·응급,안전 | 안심홈
A2026022400300200400000339,OHH020103,안전,노인맞춤돌봄서비스,접수중,독거어르신을 위한 돌봄서비스 제공,전체,노년,인천광역시 전체,독거어르신을 위한 돌봄서비스 제공,2026. 1. 1. ~ 2026. 12. 31.,"· 안전지원 : 방문·전화를 통한 안부확인, 정보제공, 말벗
· 사회참여 : 대면프로그램(사회관계향상 프로그램, 자조모임 등) 참여
· 생활교육 : 신체건강·정신건강분야 생활교육
· 일상생활지원 : 외출동행, 가사지원(중점돌봄군 한정)
· 퇴원환자서비스(신규) : 영양지원, 가사지원, 동행지원 서비스","만 65세 이상 국민기초생활수급자, 차상위계층, 기초연금수급자로서, 독거·조손·고령부부 등 신체적, 경제적, 정신적인 어려움을 겪어 돌봄이 필요한 노인",,2026-01-01 ~ 2026-12-31,주민등록상 주소지 읍·면·동 행정복지센터에 전화·우편·팩스·온라인(복지로) 신청,인천광역시 통합돌봄과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022400300200400000339,돌봄·발굴 | 안전·응급,돌봄 | 독거 | 안부 | 말벗 | 생활지원 | 가사지원 | 안전
A2023121300300200400000079,OHH020103,안전,독거노인·장애인 응급안전안심서비스,접수중,"댁내에 안전확인 장비를 설치하여 안전 확인, 119 응급호출",전체,노년,인천광역시 전체,"댁내에 안전확인 장비를 설치하여 안전 확인, 119 응급호출",2026. 1. 1. ~ 2026. 12. 31.,독거노인 장애인에게 댁내 장비를 설치하여 실시간 안전확인을 통해 응급상황 발생 시 신속한 대응,"(독거노인) 소득과 관계없이 실제로 혼자 살고 있는 65세 이상 노인
(노인 2인 가구) 기초생활 수급자, 차상위, 기초연금수급자 중
① 한명이 질환(당뇨, 혈압, 뇌졸중 및 치매 등)을 앓고 있거나 거동이 불편한 경우
② 모두 75세 이상인 경우
(조손가구) 노인과 손·자녀(24세 이하)로만 구성된 가구 중
① 노인 1인 및 손·자녀 : 독거노인 기준과 동일
② 노인 2인 및 손·자녀 : 노인 2인 가구 기준과 동일
(장애인 가구) 장애인활동지원 수급자이면서 독거 또는 취약가구에 해당하는 장애인",,2026-01-01 ~ 2026-12-31,"읍·면·동 행정복지센터, 지역센터에 방문·전화·우편·팩스 신청",인천광역시 통합돌봄과,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400000079,돌봄·발굴 | 안전·응급,독거 | 취약가구 | 안전 | 응급
