facility_id,facility_name,district,legal_dong,address,phone,category_major,category_detail,facility_form,capacity_max_reported,current_occupancy_max_reported,staff_count_max_reported,latitude,longitude,designation_date,installation_date,status,source_as_of_date_latest,source_datasets,source_names,source_files,source_facility_codes,observation_count,source_count,entity_match_rule
fac_079a6b833845bb79,다사랑재가노인지원서비스센터,계양구,계산동,인천광역시 계양구 계산로 148(계산동),032-554-8274,노인복지,재가노인지원서비스,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_07c5393531e24983,남동재가노인지원서비스센터,남동구,만수동,인천광역시 남동구 구월말로120번길 22 2층 (만수동),,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,30,,,2008-06-09,2005-03-24,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22820000015,2,1,exact_normalized_district_name_address
fac_07ca4c902b4d56d8,창대헬스케어,남동구,만수동,인천광역시 남동구 장승남로69번길 24-10 지하층 (만수동),,노인복지,재가장기요양기관 복지용구,장기요양기관,,,0,,,2019-09-26,2019-09-26,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32820000643,1,1,exact_normalized_district_name_address
fac_07ddc3ad72939159,단비노인복지센터,남동구,구월동,"인천광역시 남동구 인주대로 770-1 2층 (구월동, 하나빌딩)",,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 복지용구,장기요양기관,,,32,,,2022-08-01,2022-08-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22820000835,3,1,exact_normalized_district_name_address
fac_07fe1ea585be1484,사랑뜰방문요양센터,계양구,계산동,"인천광역시 계양구 경명대로1045번길2, 3층(계산동)",032-542-8889,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,44,,,2021-12-01,2021-12-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22824500482,4,2,exact_normalized_district_name_address
fac_0803c5689e1214de,든든한돌봄재가복지센터,남동구,간석동,"인천광역시 남동구 구월로115번길 67, 1층 (간석동)",032-425-6730,노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,3,,,2026-02-01,2026-02-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22820001043,2,2,exact_normalized_district_name_address
fac_0804fb8904035e04,서구노인주야간보호센터,서구,연희동,인천광역시 서구 서곶로 336 1층~3층 (연희동),032-565-3966,노인복지,재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,58,,17,,,2021-04-01,2021-04-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000554,2,2,exact_normalized_district_name_address
fac_080694052386a367,효심주야간보호센터,강화군,불은면,인천광역시 강화군 불은면 불은남로339번길 11-4,032-937-9832,노인복지,주야간보호,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_08074aa2cd2d3562,실버벨요양원,연수구,옥련동,"인천광역시 연수구 비류대로 170 4층(옥련동, 아리랑빌딩)",032-833-0410,노인복지,노인요양시설,의료복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_083189c981e1c2e5,한울노인복지센터,동구,송림동,인천광역시 동구 동산로 89-1 3층 (송림동),,노인복지,재가노인복지시설 방문요양,장기요양기관,,,2,,,2021-08-26,2021-08-26,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22814000101,1,1,exact_normalized_district_name_address
fac_0831c5f3f3227cfe,늘편안한요양원,강화군,하점면,인천광역시 강화군 하점면 고려산로 553-4,032-933-9786,노인복지,노인요양시설,의료복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_0838bef17e9c67ca,미추홀장애인복지관,미추홀구,,인천광역시 미추홀구 경원대로 714,,장애인복지,장애인 주간이용시설,주간이용,12,12,5,,,,,,2025-06-30,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,,1,1,exact_normalized_district_name_address
fac_083fa75e14273d1c,효도마을연수지점,연수구,연수동,인천광역시 연수구 함박뫼로50번길 99 (연수동),,노인복지,노인요양시설(개정법),장기요양기관,18,,12,,,2011-12-08,2011-12-08,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12818500077,1,1,exact_normalized_district_name_address
fac_087283408ee14d2b,영종하늘주간보호센터,중구,운남동,인천광역시 중구 운남동로 38-28 (운남동),032-746-0884,노인복지,방문요양 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,44,,10,,,2025-11-01,2025-10-29,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22811000222,4,2,exact_normalized_district_name_address
fac_08801442673b37c6,중구요양원,중구,신흥동2가,"인천광역시 중구 인중로 96, 3층 (신흥동2가, 신흥동누리타워)",032-763-7770,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,45,,31,,,2024-07-01,2024-07-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12811000200,2,2,exact_normalized_district_name_address
fac_08c137d733e74e54,사랑이 머무는 들녘,강화군,양사면,인천광역시 강화군 양사면 생설미길31번길 48,032-934-8600,노인복지,노인요양공동생활가정 | 주야간보호,의료복지 | 재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_08fa2bc5e612d0b2,옹기종기,서구,연희동,인천광역시 서구 간촌로31번길 16 (연희동),032-565-2554,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0901415ae8864da0,동암햇빛재가노인복지센터,부평구,십정동,"인천광역시 부평구 열우물로 18, 10층 1012호 (십정동)",032-573-7331,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_090207f2d8ca1411,(주)행복한효마을,부평구,부평동,"인천광역시 부평구 부평대로 83 2,3,11층 (부평동)",,노인복지,재가노인복지시설 단기보호 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호,장기요양기관,66,,82,,,2019-12-26,2019-12-26,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22823700624,4,1,exact_normalized_district_name_address
fac_092193f758d9a716,노인요양원 행복의집,미추홀구,용현동,"인천광역시 미추홀구 아암대로29번길 86, 5층 (용현동, 백제당빌딩)",0328870237,노인복지,노인요양공동생활가정 | 노인의료복지시설,의료복지 | 장기요양기관,9,,7,37.45631794,126.6409036,2013-03-07,2013-03-07,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817000229,3,3,exact_normalized_district_name_address
fac_0928637bc87a727d,샤미나드의 집,부평구,산곡동,인천광역시 부평구 마장로 375 (산곡동),032-508-9876,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인전문요양시설,의료복지 | 장기요양기관,116,,75,,,2008-06-09,2006-12-12,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12823700018,3,2,exact_normalized_district_name_address
fac_092d1b348d94d7bc,함께걷기이지,계양구,효성동,"인천광역시 계양구 효서로 39, 5층(효성동)",032-541-7908,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_092d827c0c180c9b,햇빛재가노인복지센터,부평구,청천동,"인천광역시 부평구 부평대로 283, A동 123호 (청천동)",032-866-2600,노인복지,방문간호 | 방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,3,1,exact_normalized_district_name_address
fac_093e40916a557f72,중구장애인복지관,중구,,인천광역시 중구 매소홀로10,,장애인복지,장애인 주간이용시설,주간이용,12,12,5,,,,,,2025-06-30,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,,1,1,exact_normalized_district_name_address
fac_0945231a546f5960,세리아,중구,중산동,인천광역시 중구 영종순환로169번길 64-1(중산동),032-752-5516,아동·돌봄,공동생활가정,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0946025acf314231,정원노인복지재가센터,미추홀구,학익동,인천광역시 미추홀구 한나루로358번길 38 (학익동),032-864-7080,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,32,,,2015-03-27,2015-03-27,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32817000278,4,2,exact_normalized_district_name_address
fac_095114c78a56a4ba,카리타스(구 갈산복지관),부평구,갈산동,"인천광역시 부평구 주부토로 206, 2층(갈산동, 갈산종합사회복지관)",032-527-7581,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_095927346173fb8a,하람노인복지센터,부평구,갈산동,인천광역시 부평구 주부토로145번길 23 (갈산동),032-516-1562,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,67,,,2010-01-15,2010-01-15,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32823700197,4,2,exact_normalized_district_name_address
fac_095d70bba9f78d6f,더효재가노인복지센터,연수구,송도동,"인천광역시 연수구 인천타워대로 301, 에이동 1522호(송도동, 송도센텀하이브)",032-832-7577,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_0961ea0d26469fd4,엄마손실버케어 치매전담센터,연수구,연수동,"인천광역시 연수구 함박뫼로50번길 95 (연수동, 유화빌딩 4층)",,노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호내치매전담1실,장기요양기관,22,,3,,,2016-05-12,2016-05-12,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,32818500140,4,1,exact_normalized_district_name_address
fac_0971cac1bf98d1f8,효심노인복지센터,남동구,구월동,"인천광역시 남동구 용천로 119, 1층 (구월동)",032-468-2459,노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,2,,,2026-05-01,2026-05-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22820001055,4,2,exact_normalized_district_name_address
fac_097549b4bd70052c,남동구 다함께돌봄센터 3호점(서창 청광플러스원 아이함께자람터),남동구,,"인천광역시 남동구 서창남순환로 82(서창 청광플러스원아파트, 주민공동시설 2층)",032-464-3350,아동·돌봄,다함께돌봄센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0998000ded67e6f1,함께걷기꿈동산,미추홀구,용현동,인천광역시 미추홀구 독배로 382번길 10(용현동),032-882-3835,아동·돌봄,지역아동센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_09bab0d8593c9fc3,다온노인재가복지센터,미추홀구,주안동,"인천광역시 미추홀구 주안동로 39-1, 101동 201-2,3호 (주안동, 트인자리애)",032-423-5274,노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,2,,,2025-05-01,2025-05-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22817700694,2,2,exact_normalized_district_name_address
fac_09bc658e56b27c85,인천고운빛요양원,계양구,계산동,"인천광역시 계양구 도두리로 25, 4층 (계산동)",032-547-8855,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,28,,19,,,2024-12-01,2024-12-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12824500581,2,2,exact_normalized_district_name_address
fac_09d2ef2f61de82ec,엄마손실버케어옥련센터,연수구,,"인천광역시 연수구 비류대로 144번길 30, 1층",032-831-0129,노인복지,주야간보호,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_09d4b48224ace9f2,(굿모닝)주간보호센터,서구,가정동,"인천광역시 서구 가정로 322, 3층 (가정동, 거북프라자)",032-567-7707,노인복지,방문요양 | 재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,46,,10,,,2020-01-02,2019-01-02,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32826000481,4,2,exact_normalized_district_name_address
fac_09e5baa3ce5c784f,서로이음 아이돌봄 다함께돌봄센터 4호점,서구,,인천광역시 서구 비즈니스로 166(청라센텀대광로제비앙아파트 주민공동시설 B1층),032-566-0725,아동·돌봄,다함께돌봄센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_09fd37bfd19ec586,예인의료기,계양구,방축동,"인천광역시 계양구 화산로66번길14-14, 102호(방축동)",010-7912-4415,노인복지,복지용구,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_0a052627b65e7110,석남노인복지센터,서구,석남동,"인천광역시 서구 서달로137번길 13 (석남동,신광상가 301호)",032-579-3564,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,14,,,2008-07-31,2008-07-25,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32826000032,4,2,exact_normalized_district_name_address
fac_0a07f5c48ea3edeb,연수구 가족센터,연수구,,인천광역시 연수구 청능대로 109,032-851-2740,가족·여성복지,가족센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0a1af0be76767d93,푸른빛노인복지센터,계양구,계산동,"인천광역시 계양구 경명대로 1138, 302호(계산동)",032-551-6819,노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,,,49,,,2012-09-01,2012-09-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,32824500162,4,2,exact_normalized_district_name_address
fac_0a221aa3c0a81623,누리마루아동복지종합센터,미추홀구,,인천광역시 미추홀구 석정로 329번길 32,032-876-5607,아동·돌봄,아동상담소,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0a2572b94f19a682,간호돌봄재가복지센터,서구,당하동,"인천광역시 서구 고산후로 97, 402호 (당하동)",032-715-8021,노인복지,방문요양 | 재가노인복지시설 방문간호 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,15,,,2025-02-01,2025-02-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22826000770,4,2,exact_normalized_district_name_address
fac_0a31767bdd59bb29,고운빛요양원,계양구,계산동,"인천광역시 계양구 도두리로 25 5층501호 (계산동, 루비프라자)",,노인복지,노인요양시설(개정법),장기요양기관,28,,19,,,2023-04-01,2023-04-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,12824500534,1,1,exact_normalized_district_name_address
fac_0a35cbd9e2f99b89,힘찬실버요양원,미추홀구,숭의동,인천광역시 미추홀구 경인로33번길 22 (숭의동),0328915777,노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,56,,31,37.46492667,126.6466303,2023-06-01,2023-06-01,,2026-06-30,incheon_elderly | michuhol_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시 미추홀구_노인복지시설_20250620 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | michuhol_elderly_welfare_facilities.csv | nhis_long_term_care_facilities_20260610.xlsx,12817700625,3,3,exact_normalized_district_name_address
fac_0a46bd53b20e1621,연수구재가노인복지센터,연수구,연수동,"인천광역시 연수구 함박뫼로 194 (연수동, 연수구노인복지관)",032-811-1288,노인복지,방문요양 | 재가노인지원서비스,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_0a48d82be4937a84,강화재가복지센터,강화군,강화읍,인천광역시 강화군 강화읍 강화대로216번길 51-7 2층 (강화읍),,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,46,,,2024-06-20,2024-06-20,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22871000169,2,1,exact_normalized_district_name_address
fac_0a4a518fb5f3db44,친절한노인복지센터,남동구,,"인천광역시 남동구 구월말로120번길 15,1층",032-463-2643,노인복지,방문목욕 | 방문요양,재가복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,2,1,exact_normalized_district_name_address
fac_0a5c92c9e1e1ca29,(주)우리재가복지센터,부평구,부평동,"인천광역시 부평구 안남로 79, 2층 (부평동)",032-506-2188,노인복지,방문요양 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,11,,,2025-10-01,2025-10-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22823700797,2,2,exact_normalized_district_name_address
fac_0a7eb22f745a21df,엄마손실버케어동춘센터,연수구,동춘동,"인천광역시 연수구 동곡재로 50 3층 (동춘동, 일이빌딩)",,노인복지,재가노인복지시설 주야간보호,장기요양기관,31,,10,,,2024-12-01,2024-12-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22818500336,1,1,exact_normalized_district_name_address
fac_0a8a91cf95f35728,울랄라,남동구,,인천광역시 남동구 비공개,,가족·여성복지,폭력피해이주여성보호시설,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0ab31b6892963c1f,고운빛요양원,계양구,계산동,"인천광역시 계양구 도두리로 25, 501호 (계산동)",032-544-3355,노인복지,노인요양시설,의료복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_0ac2309c26929091,동구 다함께돌봄센터 1호점,동구,,인천광역시 동구 새천년로38번길11 동산휴먼시아2단지 내 주민공동시설 2층,032-715-9488,아동·돌봄,다함께돌봄센터,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0ac24d3a89d4b595,참빛공동생활가정2,서구,,인천광역시 서구 여우재로 86번길 4,032-575-7156,장애인복지,장애인공동생활가정,생활,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0ae5b9c80509c81a,더사랑노인복지지원센터,서구,원당동,"인천광역시 서구 고산후로121번길 25 5층502-2호 (원당동, 제일프라자)",,노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,,,13,,,2024-10-01,2024-10-01,,2026-06-10,nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610,nhis_long_term_care_facilities_20260610.xlsx,22826000758,2,1,exact_normalized_district_name_address
fac_0af16c24ca6075fa,강화사랑요양원,강화군,선원면,인천광역시 강화군 선원면 중앙로 144,032-934-4385,노인복지,노인요양시설,의료복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_0affe7bb8a455f66,푸른마을실비양로원,강화군,강화읍,인천광역시 강화군 강화읍 갑룡길206번길 55,032-932-3155,노인복지,노인양로시설,주거복지,,,,,,,,,2026-06-30,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,,1,1,exact_normalized_district_name_address
fac_0b1a13e8bd33d351,은광원,부평구,부개동,인천광역시 부평구 마분로 8(부개동),032-501-0105,장애인복지,생활시설 / 지체 | 장애인거주시설(법인),생활 | 생활시설,42,,,,,,,,2026-02-28,incheon_disabled_residential | incheon_welfare,인천광역시_사회복지시설 현황_20250131 | 인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv | incheon_welfare_facilities_20250131.csv,,2,2,exact_normalized_district_name_address
fac_0b1a2b415ec79b00,공감,옹진군,영흥면,인천광역시 옹진군 영흥면 영흥로525번길 63-67(영흥면 외리 894-1),032-880-0480,장애인복지,장애인직업재활시설,이용,,,,,,,,,2025-01-31,incheon_welfare,인천광역시_사회복지시설 현황_20250131,incheon_welfare_facilities_20250131.csv,,1,1,exact_normalized_district_name_address
fac_0b25b28a78f41a6e,논현명품요양원,남동구,논현동,"인천광역시 남동구 앵고개로934번길 5, 301, 302호 (논현동)",032-442-1002,노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,29,,22,,,2023-10-01,2023-10-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,12820000904,2,2,exact_normalized_district_name_address
fac_0b665e5f9919fe95,협동조합 국제토탈케어협회,남동구,구월동,"인천광역시 남동구 구월남로 163, B01호 (구월동)",032-467-8263,노인복지,방문간호 | 방문목욕 | 방문요양 | 재가노인복지시설 방문간호 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,,,6,,,2024-06-01,2024-06-01,,2026-06-30,incheon_elderly | nhis_ltc,국민건강보험공단_장기요양기관 시설별 현황_20260610 | 인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx | nhis_long_term_care_facilities_20260610.xlsx,22820000945,6,2,exact_normalized_district_name_address
