program_id,category_code,category,title,status,description,gender,lifecycle,region,intro,period,content,target,scale,apply_period,apply_method,contact,updated_date,source_url
A2026022300300200400600325,OHH020101,정서,구월4동 1인가구 지원사업 ‘이웃이음’,접수마감,구월4동 내 지역밀착형 안부확인 시스템을 통한 1인가구의 복지욕구 해소 및 이웃 간 관계망 형성을 통한 돌봄 공동체 조성 사업,전체,전체,남동구,구월4동 내 지역밀착형 안부확인 시스템을 통한 1인가구의 복지욕구 해소 및 이웃 간 관계망 형성을 통한 돌봄 공동체 조성 사업,2026. 2. 1. ~ 2026. 12. 31.,"월 3회 돌봄 및 안부확인, 연 6회 물품 지원, 연 1회 외부활동 지원",구월4동 내 돌봄 공백으로 안부확인이 필요한 1인가구,,2026-01-01 ~ 2026-01-31,구월4동 행정복지센터 추천,구월종합사회복지관 032-463-9900 (직통: 070-4942-5469),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600325
A2026022600300200400200345,OHH020101,정서,나들이 지원사업,접수마감,1인가구 노인의 외부활동 지원 및 사회관계 증진사업,전체,노년,제물포구,1인가구 노인의 외부활동 지원 및 사회관계 증진사업,2026. 5.,저소득 1인가구 어르신과 지역사회보장협의체 위원들과 함께 외부활동 지원 및 사회관계 증진,인천시 만석동 거주 노년 1인가구(만65세 이상),,2026-04-01 ~ 2026-04-07,만석동행정복지센터 내방 및 유선신청,만석동 행정복지센터 찾아가는 보건복지팀/ 032-760-4951,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022600300200400200345
A2026022300300200400600326,OHH020101,정서,도림동 1인 가구 사회적 관계망 형성 사업 ‘도림이웃ON’,접수마감,신체 활동을 통한 사회적 관계망 형성 지원 사업,전체,노년,남동구,신체 활동을 통한 사회적 관계망 형성 지원 사업,2026. 3. 20. ~ 2026. 11. 30.,건강100세 운동교실 및 정서지원 활동 지원,도림동 거주 1인 가구(60~80대),,2026-03-01 ~ 2026-03-13,,구월종합사회복지관 032-463-9900 (직통: 070-4942-5467),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600326
A2025032400300200400500244,OHH020101,정서,독거남성 자조모임 “행복남”,접수중,"- 지역 내 독거남성의 사회적 고립 문제 완화
- 상호 지지적 관계망 형성을 통한 공동체 의식 증진",남성,노년,연수구,"- 지역 내 독거남성의 사회적 고립 문제 완화
- 상호 지지적 관계망 형성을 통한 공동체 의식 증진",2026. 2. ~ 2026. 12.,"독거 남성 모임
- 문화체험, 취미·나눔 활동 등",연수구에 거주하는 60세 이상 독거 남성,,2026-02-01 ~ 2026-12-31,세화종합사회복지관 내방 및 유선 신청,세화종합사회복지관 지역조직팀 / 032-813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500244
A2026022000300200400700316,OHH020101,정서,독거어르신 관계망형성프로그램 [다복회],접수마감,독거어르신을 위한 사회적 안전망 및 관계 형성 프로그램,전체,노년,부평구,독거어르신을 위한 사회적 안전망 및 관계 형성 프로그램,2026. 3. 19. ~ 2026. 12. 3.,"문화 활동, 건강 활동, 어르신 생활교육, 인지 기능 향상 활동, 나들이","부평구 삼산동, 부개동 거주 독거 어르신(만65세 이상)",,2026-02-19 ~ 2026-03-18,삼산종합사회복지관 방문 혹은 유선 신청,삼산종합사회복지관 삼산1동팀 / 032-529-8607,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400700316
A2026072000300200400600480,OHH020101,정서,만나면 좋은 친구,접수중,단지 내 소모임을 통한 고립가구 외로움 완화 및 정서적 안정,전체,전체,남동구,단지 내 소모임을 통한 고립가구 외로움 완화 및 정서적 안정,2026. 3. 28. ~ 2026. 11. 30.,취미활동을 함께하며 마음을 살펴는 활동,마음건강이 필요한 지역 주민,,2026-02-28 ~ 2026-09-15,전화 신청,만수종합사회복지관 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026072000300200400600480
A2026010200300200400100293,OHH020101,정서,미가엘 이음터(찾아가는 복지 시범 특화사업),접수중,사회적 고립 위험이 있는 중장년층 1인가구의 관계 형성과 지역사회 연결을 지원하는 커뮤니티 기반 사업,전체,중장년,중구,사회적 고립 위험이 있는 중장년층 1인가구의 관계 형성과 지역사회 연결을 지원하는 커뮤니티 기반 사업,2026. 3. 1. ~ 2026. 12. 1.,"- 1인가구 대상 월 1~2회 소규모 모임 운영 (식사모임, 삼겹살 파티, 차 마시며 이야기 나누기 등)
- 지원단 1:1 또는 소그룹 매칭 후 함께 식사·산책·취미 활동 진행
- 여행, 영화 보기, 간단한 만들기 등 가볍게 참여 가능한 활동 중심 모임
- 지역 카페·공방 등 동네 공간을 활용한 만남 진행",인천 중구 원도심 거주 중장년 1인가구(만40세 이상 ~ 만65세 이하),,2026-01-01 ~ 2026-12-31,전화 및 방문 상담 후 참여,성.미가엘종합사회복지관 지역조직팀 / 032-766-0981,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400100293
A2026022300300200400600331,OHH020101,정서,사이채움,접수마감,고립 위험이 있는 1인 가구 주민과 중학생 봉사자들이 함께 취미 프로그램을 진행하며 세대 교류 진행,전체,노년,남동구,고립 위험이 있는 1인 가구 주민과 중학생 봉사자들이 함께 취미 프로그램을 진행하며 세대 교류 진행,2026. 4. 3. ~ 2026. 11. 27.,노인 1인 가구 및 중학생 봉사자들이 함께 세대 교류 프로그램 진행,"1. 고립 위험이 있는 1인 가구 노인
2. 이웃 관계 형성을 희망하는 1인 가구 노인
3. 다른 세대와의 교류를 희망하는 1인 가구 노인",,2026-03-13 ~ 2026-03-27,"복지관 전화, 방문 상담",만수종합사회복지관 지역보호팀 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600331
A2026022000300200400700321,OHH020101,정서,사잇길(사람과 마을을 잇는 길),접수중,"중장년 고립가구 사회적 관계망 지원사업
- 그룹집단활동 진행, 거점공간 연계와 위기 상황 대응(사례관리)",전체,중장년,부평구,"중장년 고립가구 사회적 관계망 지원사업
- 그룹집단활동 진행, 거점공간 연계와 위기 상황 대응(사례관리)",2026. 1. 2. ~ 2026. 12. 31.,"• 사회적 관계망 연계 / 강화를 위한 집단프로그램
• 중장년 고립가구를 찾고 지원하기 위한 아웃리치
• 중장년 고립가구가 쉽게 방문할 수 있는 거점공간 연계
• 위기 상황에 대응하기 위한 사례관리","• 부평구에 거주하거나 활동하는 40~60대 중장년 고립 가구(고독사 위험군)
• 가족과 관계 단절로 인해 사회적 연계가 필요한 주민
• 정서적 불안, 우울 등으로 지속해서 치료나 정서적 지원이 필요한 주민",,2026-01-02 ~ 2026-12-31,"갈산종합사회복지관 전화 문의, 방문 상담, 가정방문 상담",갈산종합사회복지관 서비스제공2팀 (032-515-8187),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400700321
A2026022300300200400600332,OHH020101,정서,서창동 마을모임,접수마감,"1. 단지 내 소모임을 통한 사회적 관계망 형성
2. 고립가구 외로움 완화 및 정서적 안정",전체,중장년,남동구,"1. 단지 내 소모임을 통한 사회적 관계망 형성
2. 고립가구 외로움 완화 및 정서적 안정",2026. 3. 12. ~ 2026. 11. 30.,중장년 1인가구 동아리 구성 및 활동비 지원,"1. 고립 위험이 있는 1인 가구 주민
2. 이웃 관계 형성을 희망하는 서창LH1단지 내 주민
3. 마을모임에 참여하기 원하는 서창LH1단지 내 주민",,2026-02-19 ~ 2026-03-11,"전화 신청, 구글 폼 신청(QR코드)
https://forms.gle/XrEhfQJu6SSZastD7",만수종합사회복지관 지역조직팀 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600332
A2026010200300200400100290,OHH020101,정서,솔로플레이,접수중,1인가구 취미생활 프로그램,전체,전체,영종구,1인가구 취미생활 프로그램,2026. 3. 1. ~ 2026. 11. 30.,"· 독(獨)한클래스 : 1인가구 청장년 혼자하는 취미생활
· 배움마실 : 1인가구 60세이상 교육관련 프로그램",인천시 영종구 거주 1인가구 누구나,,2026-03-01 ~ 2026-11-30,문의처로 전화신청/아래 링크 접속 후 신청,영종구가족센터 가족사업2팀 / 032-245-7775,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400100290
A2023121300300200400800062,OHH020101,정서,슬기로운 농장생활 시즌4,접수중,공유텃밭 농작활동 및 자조모임을 통한 사회적관계망 형성 지원,전체,전체,계양구,공유텃밭 농작활동 및 자조모임을 통한 사회적관계망 형성 지원,2026. 03. 28. ~ 2026. 11. 28.,"○ 장소 : 인천광역시 계양구 장제로 977번길 7(방축동) 1-4 남대문고씨 주말농장
○ 내용 :
-공유텃밭 운영을 통한 농작활동 및 수확의 경험 제공
-프로그램 지원 및 자조모임을 통한 자아성취 및 사회적 관계망 형성 지원",계양구 거주 1인가구 및 취약위기가구,,2026-03-03 ~ 2026-09-30,계양구가족센터 홈페이지 프로그램 신청,계양구가족센터(032-547-1017(내선207번),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2023121300300200400800062
A2025032400300200400500239,OHH020101,정서,싱글(Single)벙글 프로젝트,접수중,지역에 외로움과 고립의 우려가 있는 중장년 남성의 사회적 관계망 형성 사업,남성,중장년,연수구,지역에 외로움과 고립의 우려가 있는 중장년 남성의 사회적 관계망 형성 사업,2026-03~ 2026-11,"중·장년 남성 공동체를 대상으로 개별 및 집단 상담, 정서지원프로그램, 지역사회 연계활동, 나들이 등 진행",연수구 내 외로움과 고립의 우려가 있는 중·장년층 남성 (만 40세 이상 ~ 65세 이하),,2026-01-01 ~ 2026-11-30,함박종합사회복지관 내방 및 유선 신청,함박종합사회복지관 / 032-724-9965,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500239
A2026022000300200400800310,OHH020101,정서,"안부 확인 서비스(톡톡! 안녕하세요. AI 안부전화서비스, IoT 돌봄플러그, 마음 톡톡 말벗서비스)",접수중,"- 1인 가구에 대한 주 1회 안부 전화로 고독사 예방
- 자주 사용하는 가전에 플러그를 연결하여 전기 사용량, 조도 측정을 통한 고독사 예방 사업",전체,전체,계양구,"- 1인 가구에 대한 주 1회 안부 전화로 고독사 예방
- 자주 사용하는 가전에 플러그를 연결하여 전기 사용량, 조도 측정을 통한 고독사 예방 사업",연중,"- 톡톡 안녕하세요 : 전화를 받고 자동 응답 멘트를 듣고 전화를 끊으면 안부 확인 완료
- AI 안부전화서비스 : AI 상담사를 통하여 안부 확인 전화
- IoT 돌봄플러그 : 자주 사용하는 가전에 연결하여 조도 측정 및 전기 사용량을 측정하여 생활 반응 확인 및 고독사 예방
- 마음 톡톡 말벗 서비스 : 노인일자리 참여자인 복지안심기동반이 주1회 1인 가구에 전화하여 5~10분간 말벗 서비스 및 안부 확인 서비스 제공",계양구 거주 1인 가구,,2026-01-01 ~ 2026-12-31,관할 동 행정복지센터 신청,계양구청 복지정책과 희망복지팀(032-450-6700),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400800310
A2025032400300200400500245,OHH020101,정서,안부전화서비스,접수중,정기적인 안부전화를 통한 안부확인 및 정서지원,전체,노년,연수구,정기적인 안부전화를 통한 안부확인 및 정서지원,2025. 1. ~ 2025. 12.,안부전화,인천시 연수구 연수3동에 거주하는 65세 이상 독거노인,,2026-01-01 ~ 2026-12-31,세화종합사회복지관 내방 및 유선 신청,세화종합사회복지관 서비스제공2팀 / 032-813-2790~4,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500245
A2026022000300200400500305,OHH020101,정서,안부전화서비스,접수중,정기적인 안부전화를 통한 안부 확인 및 정서지원,전체,전체,연수구,정기적인 안부전화를 통한 안부 확인 및 정서지원,2026. 1. ~ 2026. 12.,안부전화,"연수구 연수1동, 송도1~5동에 거주하는 지역주민",,2026-01-01 ~ 2026-12-31,함박종합사회복지관 내방 및 유선 신청,함박종합사회복지관 / 032-724-9965,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400500305
A2026010200300200400900281,OHH020101,정서,안심폰 지원사업,접수중,취약노인과 생활지원사 매칭을 통한 안부확인 등 정서서비스 지원,전체,노년,서구,취약노인과 생활지원사 매칭을 통한 안부확인 등 정서서비스 지원,2026. 1. 1. ~ 2026. 12. 31.,노인맞출돌봄서비스 대상자 중 신체적·정신적인 이유로 안전확인이 필요한 독거노인에게 안심폰을 지원하고 생활지원사와 연계하여 안전모니터링 실시,노인돌봄서비스 대상자 중 안부확인 등이 필요한 독거노인,,2026-01-01 ~ 2026-12-31,문의처로 전화 신청,서구노인복지관 / 032-251-9472 가좌노인문화센터 / 032-251-9735 연희노인문화센터 / 032-251-9756 검단노인복지관 / 032-251-9711,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400900281
A2026063000300200401400472,OHH020101,정서,안심폰 지원사업,접수중,취약노인과 생활지원사 매칭을 통한 안부확인 등 정서서비스 지원,전체,노년,서구,취약노인과 생활지원사 매칭을 통한 안부확인 등 정서서비스 지원,2026. 1. 1. ~ 2026. 12. 31.,노인맞출돌봄서비스 대상자 중 신체적·정신적인 이유로 안전확인이 필요한 독거노인에게 안심폰을 지원하고 생활지원사와 연계하여 안전모니터링 실시,노인돌봄서비스 대상자 중 안부확인 등이 필요한 독거노인,,2026-01-01 ~ 2026-12-31,문의처로 전화 신청,서구노인복지관 / 032-251-9472 가좌노인문화센터 / 032-251-9735 연희노인문화센터 / 032-251-9756 검단노인복지관 / 032-251-9711,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026063000300200401400472
A2026051400300200400100382,OHH020101,정서,"오롯이, 나",접수중,1인가구 사연 접수 프로그램,전체,전체,영종구,1인가구 사연 접수 프로그램,2026-03-01 ~ 2026-11-30,"· 익명/실명 선택하여 사연 접수
· 월별 주제, 자유 주제 참여 가능
· 축하, 응원, 위로, 고민 공유",영종거주 1인가구 누구나,,2026-03-01 ~ 2026-11-30,문의처로 전화 신청 / 아래 링크 접속 후 신청,영종구가족센터 가족사업2팀 / 032-245-7775,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026051400300200400100382
A2025032400300200400500241,OHH020101,정서,온(溫)정 선학밥상,접수마감,중장년·노인을 위한 남성 1인가구 요리교육,남성,전체,인천광역시 전체,중장년·노인을 위한 남성 1인가구 요리교육,2026. 6. 1. ~ 2026. 11. 30.,"1. 1인 가구 요리교육
2. 요리 나눔 활동","인천시 거주 중장년 및 노인 남성 1인가구
※ 필요에 따라 참여연령 조정 가능",,2026-06-01 ~ 2026-06-30,"선학종합사회복지관 유선 및 내방, 홈페이지 신청",선학종합사회복지관 사례관리팀 / 032-813-6453,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2025032400300200400500241
A2026040200300200400700367,OHH020101,정서,온가족보듬사업,접수중,"사례관리, 청소년(한)부모지원, 미혼모부지원사업 등",전체,전체,부평구,"사례관리, 청소년(한)부모지원, 미혼모부지원사업 등",2026-01-01~2026-12-31,,"부평구 거주 중위소득 100%이하 대상자, 긴급위기 가족, 청소년(한)부모, 미혼모·부 등",,2026-01-01 ~ 2026-12-31,부평구건강가정지원센터 전화문의,부평구건강가정지원센터 032)508-0141~3,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400700367
A2026040200300200400200363,OHH020101,정서,온가족보듬사업 가족상담,접수중,온 가족이 함께 행복한 내일을 위한 맞춤형 상담 솔루션 지원,전체,전체,동구,온 가족이 함께 행복한 내일을 위한 맞춤형 상담 솔루션 지원,2026-01-01~2026-12-31,"개인·부부 가족상담, 임신·출산 갈등상담, 이혼 전·후 상담, 아동·청소년 상담 등",개인 및 가족상담을 희망하는 동구지역 주민,,2026-01-01 ~ 2026-12-31,전화접수 이후 온라인 홈페이지 신청 필수,동구가족센터 032)773-0297(담당자 4914),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400200363
A2026040200300200400800359,OHH020101,정서,온가족보듬사업 긴급위기지원 서비스,접수중,"온가족보듬사업에서는 긴급하거나 위기상황에 놓인 개인과 가족을 위하여
상담비지원 서비스를 지원하고있습니다.
사설 심리상담센터에서 상담을 받길 희망하지만, 비용 부담으로 어려움이 있을 경우
접수 및 사례관리 등록 후 상담비를 총 100만원까지 지원하고 있습니다.
*사례관리 등록 후, 상담비 외에 필요한 복지 서비스를 맞춤 지원",전체,전체,계양구,"온가족보듬사업에서는 긴급하거나 위기상황에 놓인 개인과 가족을 위하여
상담비지원 서비스를 지원하고있습니다.
사설 심리상담센터에서 상담을 받길 희망하지만, 비용 부담으로 어려움이 있을 경우
접수 및 사례관리 등록 후 상담비를 총 100만원까지 지원하고 있습니다.
*사례관리 등록 후, 상담비 외에 필요한 복지 서비스를 맞춤 지원",2026-01-01~2026-12-31,,"한부모, 조손, 다문화, 미혼모부, 청소년부모, 1인가구 등 계양구에 거주하는 도움이 필요한 다양한 가족 및 개인
* 중위소득 100% 이내 우선 지원",,2026-01-01 ~ 2026-12-31,계양구가족센터 전화문의,계양구가족센터 032) 547-1017 (내선 102),2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400800359
A2026040200300200400200364,OHH020101,정서,온가족보듬사업 사례관리,접수중,"가족 전체의 복합적인 문제를 해결하고, 욕구를 해소하기 위한 맞춤형 통합서비스로
욕구에 맞춰 센터 내부 서비스 및 지역사회 자원 연계 지원합니다.",전체,전체,동구,"가족 전체의 복합적인 문제를 해결하고, 욕구를 해소하기 위한 맞춤형 통합서비스로
욕구에 맞춰 센터 내부 서비스 및 지역사회 자원 연계 지원합니다.",2026-01-01~2026-12-31,,"한부모가족, 조손가족, 노부모 부양가족, 손자녀 돌봄 조부모, 청소년부모, 1인가구, 다문화가족, 방임(보호)아동 및 원가정, 이혼 위기 가족 등",,2026-01-01 ~ 2026-12-31,동구가족센터 내방/전화 신청,"동구가족센터 032)773-0297(내선 4907, 4914)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400200364
A2026040200300200400400365,OHH020101,정서,온가족보듬사업 사례관리,접수중,"가족기능이 약해진 가족 및 위기가족이 가진 복합적 문제 해결 및 욕구 해소를 위해
가족기능 회복과 정서·경제적 자립역량 강화를 도모합니다.",전체,전체,미추홀구,"가족기능이 약해진 가족 및 위기가족이 가진 복합적 문제 해결 및 욕구 해소를 위해
가족기능 회복과 정서·경제적 자립역량 강화를 도모합니다.",2026-01-01~2026-12-31,,"가족기능 및 역량강화를 위해 지원이 필요한 모든 가족
재난·사고 등 경제·사회적 위기사건을 직면한 가족
* 기준 중위소득 100%이하 우선 지원",,2026-01-01 ~ 2026-12-31,미추홀구가족센터 내방/전화 신청,미추홀구가족센터 032)875-2993,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400400365
A2026040200300200401000361,OHH020101,정서,온가족보듬사업 사례관리,접수중,취약·위기가족의 어려움을 해결하기 위해 상담과 사례관리를 통해 맞춤형 서비스를 제공합니다.,전체,전체,강화군,취약·위기가족의 어려움을 해결하기 위해 상담과 사례관리를 통해 맞춤형 서비스를 제공합니다.,2026-01-01~2026-12-31,,"한부모가족, 조손가족, 노부모 부양가족, 손자녀 돌봄 조부모, 청소년(한)부모, 1인가구, 다문화가족, 방임(보호)아동 및 원가정, 이혼위기가족 등
* 기준 중위소득 100%이하 우선지원",,2026-01-01 ~ 2026-12-31,강화군가족센터 전화문의,강화군가족센터 032)932-1005,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200401000361
A2026040200300200400800360,OHH020101,정서,온가족보듬사업 사례관리 서비스,접수중,"사례관리란?
: 도움의 손길이 필요한 지역 주민에게 다양한 복지 서비스를 연계하여 경제, 생활, 교육, 심리 등 다양한 어려움을 함께 극복해나가는 과정
지원 내용
: 경제적 도움이 필요할 때
누군가 내 이야가를 들어줬으면 할 때
>>> 나에게 맞는 복지서비스 맞춤 지원<<<",전체,전체,계양구,"사례관리란?
: 도움의 손길이 필요한 지역 주민에게 다양한 복지 서비스를 연계하여 경제, 생활, 교육, 심리 등 다양한 어려움을 함께 극복해나가는 과정
지원 내용
: 경제적 도움이 필요할 때
누군가 내 이야가를 들어줬으면 할 때
>>> 나에게 맞는 복지서비스 맞춤 지원<<<",2026-01-01~2026-12-31,,"한부모, 조손, 다문화, 미혼모부, 청소년부모, 1인가구 등 계양구에 거주하는 도움이 필요한 다양한 가족 및 개인
* 중위소득 100% 이내 우선 지원",,2026-01-01 ~ 2026-12-31,,"계양구가족센터 032-547-1017(102,201)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400800360
A2026040200300200400800358,OHH020101,정서,온가족보듬사업 프로그램,접수중,배우고 즐기고 소통하는 보듬프로그램,전체,전체,계양구,배우고 즐기고 소통하는 보듬프로그램,2026-02-01~2026-12-31,,"한부모, 조손, 다문화, 미혼모부, 청소년부모, 1인가구 등 계양구에 거주하는 도움이 필요한 다양한 가족 및 개인
* 중위소득 100% 이내 우선 지원",,2026-02-01 ~ 2026-12-31,계양구가족센터 전화문의,"계양구가족센터 032)547-1017(내선202,211)",2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200400800358
A2026040200300200401000362,OHH020101,정서,온가족보듬사업-가족상담,접수중,"몸과 마음이 힘들고 지친 분들, 상담을 통해 여러분이 겪고 있는 어려움을 해결하세요.",전체,전체,강화군,"몸과 마음이 힘들고 지친 분들, 상담을 통해 여러분이 겪고 있는 어려움을 해결하세요.",2026-01-01~2026-12-31,"부부상담, 부모-자녀상담, 임신·출산갈등상담, 이혼 전·후 상담, 그 외 가족상담
(일반상담, 정보제공상담, 집단상담 등)",강화군민 누구나,,2026-01-01 ~ 2026-12-31,강화군가족센터 전화 및 방문접수,강화군가족센터 032)932-1005,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040200300200401000362
A2026022000300200400500304,OHH020101,정서,외출유도쿠폰 지원사업 '이음쿠폰',접수마감,"은둔고립 1인 가구 대상으로 실질적인 외출 기회를 제공하고자 외출 유도형 쿠폰을 지급하여 반찬 구매, 외식 등 일상생활에 필요한 서비스를 이용할 수 있도록 하여 사회적응 및 지역사회와의 안전망 구축",전체,전체,연수구,"은둔고립 1인 가구 대상으로 실질적인 외출 기회를 제공하고자 외출 유도형 쿠폰을 지급하여 반찬 구매, 외식 등 일상생활에 필요한 서비스를 이용할 수 있도록 하여 사회적응 및 지역사회와의 안전망 구축",2026-04~ 2026-11,"1. 은둔,고립 1인가구 주민 10명 발굴
2. 외출유도 쿠폰사용 업체발굴 및 서비스연계
3. 음식점, 편의점 등 일상생활지원 쿠폰 제공",은둔고립 1인 가구,,2026-03-01 ~ 2026-03-31,선학종합사회복지관 유선 및 내방 신청,선학종합사회복지관 서비스제공팀 / 032-813-6453,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400500304
A2026022600300200400200346,OHH020101,정서,원예치료 사업,접수예정,1인가구 노인의 원예치료 사업,전체,노년,제물포구,1인가구 노인의 원예치료 사업,2026. 10.,저소득 1인가구 어르신과 지역사회보장협의체 위원들과 짝을 이뤄 함께 식물과의 상호작용을 통한 정서적 안정과 신체건강 촉진을 위한 활동,인천시 만석동 거주 노년 1인가구(만65세 이상),,2026-09-01 ~ 2026-09-07,만석동행정복지센터 내방 및 유선신청,만석동 행정복지센터 찾아가는 보건복지팀/ 032-760-4951,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022600300200400200346
A2026022000300200400500308,OHH020101,정서,은둔·고립 1인 청년 지원 사업 [혼플러스],접수중,은둔·고립 청년을 대상으로 청년 맞춤 강좌 및 체험활동을 제공하여 일상을 회복시키고 사회복귀를 지원,전체,청년,인천광역시 전체,은둔·고립 청년을 대상으로 청년 맞춤 강좌 및 체험활동을 제공하여 일상을 회복시키고 사회복귀를 지원,2026. 3. ~ 12.,"- 역량강화교육: 재무, 스트레스 관리 등 교육
- 공동체활동: 사회적 관계망 형성을 위한 공동체활동",인천시 거주 은둔·고립 청년 10명,,2026-03-01 ~ 2026-12-31,연수종합사회복지관 방문 후 상담,연수종합사회복지관 서비스제공2팀 / 032-811-8012,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022000300200400500308
A2026022300300200400600334,OHH020101,정서,이웃기웃,접수중,1인가구(고립가구)를 위한 위기가구 정서지원 사업,전체,전체,남동구,1인가구(고립가구)를 위한 위기가구 정서지원 사업,2026. 3. 2. ~ 2026. 12. 31.,1인가구(고립가구) 대상 정기적 안부확인 및 정서지원 활동을 통한 관계망 유지·강화,인천시 남동구 거주 1인가구(고립가구),,2026-03-01 ~ 2026-12-31,복지관 전화 문의,만수종합사회복지관 사례관리팀 / 032-463-8161,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026022300300200400600334
A2026010200300200400100287,OHH020101,정서,일인빌리티,접수중,1인가구 능력 향상 프로그램,전체,전체,영종구,1인가구 능력 향상 프로그램,2026. 3. 1. ~ 2026. 11. 30.,"· 식생활 UP – 1근 레시피, 냉장고 소진요리
· 건강 UP – 30일 목표달성 챌린지",인천시 영종구 거주 1인가구 누구나,,2026-03-01 ~ 2026-11-30,문의처로 전화신청/아래 링크 접속 후 신청,영종구가족센터 가족사업2팀 / 032-245-7775,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400100287
A2026010200300200400100292,OHH020101,정서,자조모임(청춘살롱),접수중,1인가구 자조모임,전체,노년,영종구,1인가구 자조모임,2026-01-30~2026-12-31,"· 청춘살롱 - 60세이상 1인가구 자조모임
- 온라인 커뮤니티 조성
- 여가문화생활 지원",인천시 영종구 거주 60세이상 1인가구,,2026-01-27 ~ 2026-11-30,문의처로 전화 신청 / 아래 링크 접속 후 신청,영종구가족센터 가족사업2팀 / 032-245-7775,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026010200300200400100292
A2026040300300200400100371,OHH020101,정서,자조모임(해드리오),접수중,1인가구 자조모임,전체,청년,영종구,1인가구 자조모임,2026. 4. 18. ~ 2026. 11. 21.8,- 해드리오 : 청·장년 자조모임,인천시 영종구 거주 1인가구 누구나,,2026-03-01 ~ 2026-11-20,문의처로 전화 신청 / 아래 링크 접속 후 신청,영종구가족센터 가족사업2팀 / 032-752-2722,2026-03-20,https://www.incheon.go.kr/1in/OHH020108/view?oneHouseHoldId=A2026040300300200400100371
