observation_id,source_dataset,source_name,source_file,source_url,source_as_of_date,source_sheet,source_row,source_facility_code,source_service_code,facility_name,category_major,category_detail,facility_form,legal_basis,operator_name,district_source,district,legal_dong,address,postal_code,phone,capacity,current_occupancy,staff_count,latitude,longitude,designation_date,installation_date,status,source_note
obs_a32417f1b707fb2d,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,66,,,정성노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 신기길58번길 36, 1층 (주안동)",,032-424-8708,,,,37.44563717,126.674722,2020-05-06,,,
obs_a6c39d80cacac8bb,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,67,,,인천통합복지 사회적협동조합,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 미추홀대로 516, 2층 201호 (주안동)",,032-864-1006,,,,37.44335536,126.6791046,2020-06-30,,,
obs_fdf352425701de11,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,68,,,사랑드림노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 한나루로 548-1, A동 1층 (주안동)",,032-865-0008,,,,37.45528619,126.6701092,2020-07-20,,,
obs_858dd5de757ed0ce,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,69,,,가연노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 미추로 62, 3층 (숭의동)",,032-428-0529,,,,37.46540496,126.645858,2020-08-03,,,
obs_3e1ffd0d9833a797,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,70,,,한빛재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,인천광역시 미추홀구 한나루로490번길 85 (주안동),,032-212-6206,,,,37.4503158,126.6720633,2020-10-08,,,
obs_e322819b36a3fb31,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,71,,,두리재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 구월로 30, 804호 (주안동, 스페이스이모션오피스텔)",,032-862-1847,,,,37.45731233,126.6933794,2020-10-12,,,
obs_2a37a4b89c72a5ea,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,72,,,행복재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,학익동,"인천광역시 미추홀구 소성로 173, 203호 (학익동)",,032-872-2006,,,,37.44170403,126.6677391,2020-11-18,,,
obs_30694939afe073b9,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,73,,,예사랑재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,문학동,"인천광역시 미추홀구 매소홀로535번길 8-1, 102호 (문학동)",,032-433-7934,,,,37.43922991,126.681374,2020-12-29,,,
obs_a13ab0cd8422c158,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,74,,,고운재가요양센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,인천광역시 미추홀구 한나루로501번길 15 (용현동),,032-865-0111,,,,37.45186298,126.6663221,2020-12-31,,,
obs_b6f1c8d544093c5c,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,75,,,신경인재활주간보호센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 경원대로 865, 메디프렌드 주안센터동 4층 (주안동)",,032-433-3457,44,,,37.46005415,126.6891204,2021-01-01,,,
obs_60cb800b8d59ce75,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,76,,,고은재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 경인로 120, 2층 19-1호 (숭의동)",,032-872-8999,,,,37.46593362,126.6559052,2021-01-01,,,
obs_79e41aab801fb5de,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,77,,,수정노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 인주대로 405-1, 2층 (주안동)",,032-421-1204,,,,37.45152778,126.6817304,2021-02-01,,,
obs_a6f6003ae6077511,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,78,,,부모사랑요양센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,인천광역시 미추홀구 인하로367번길 16 (주안동),,032-423-8850,,,,37.448992,126.6893248,2021-03-01,,,
obs_526f16ed7a48247a,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,79,,,시잡인재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,인천광역시 미추홀구 인하로 385 (주안동),,032-441-8361,,,,37.44832667,126.6911718,2021-03-01,,,
obs_44c25b00142c0e98,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,80,,,태양노인주야간보호센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 독배로 494, 2층 (숭의동)",,032-886-5006,70,,,37.46173239,126.6443383,2021-04-01,,,
obs_77a34a89968c2712,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,81,,,소망재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,도화동,"인천광역시 미추홀구 연송로86번길 64-14, 102호 (도화동)",,032-777-8808,,,,37.47789327,126.6551518,2021-04-01,,,
obs_2598b9cf1f88e1ef,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,82,,,온유한재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 인주대로 93-63, 202호 (용현동)",,032-873-2553,,,,37.45773307,126.6476395,2021-07-01,,,
obs_306d19ac13cdb67f,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,83,,,인천어르신재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,도화동,"인천광역시 미추홀구 연송로 59, 1층 1호 (도화동)",,070-7543-7234,,,,37.47751781,126.656507,2021-07-01,,,
obs_e251d7dbb1ee00de,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,84,,,가가호호노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 구월로19번길 6-37, 가동 5호 (주안동, 한성상가)",,032-433-8377,,,,37.45805219,126.6938449,2021-08-01,,,
obs_bdfcf6cc7276bfad,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,85,,,어르신을부탁해 방문요양센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,학익동,"인천광역시 미추홀구 학익소로 55, 202호 (학익동, 청솔빌딩)",,032-425-4998,,,,37.44280267,126.6705855,2021-09-01,,,
obs_b30d6a10ee2d7f71,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,86,,,더나은재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,학익동,"인천광역시 미추홀구 주승로 22, 106호 (학익동, 정진프라자)",,032-562-9832,,,,37.44365373,126.6727799,2021-09-01,,,
obs_83665d66cbb3e62e,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,87,,,지안노인주간보호센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 석정로 409, 202호 (주안동, 동아프라자)",,032-873-9949,23,,,37.46713129,126.6809692,2021-10-01,,,
obs_08605fe78ad6d616,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,88,,,효방문요양센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,도화동,"인천광역시 미추홀구 석정로 303, 1층 2호 (도화동)",,032-719-3901,,,,37.46815199,126.6692532,2021-10-01,,,
obs_01f91a03a74004a4,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,89,,,팔팔한재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,관교동,"인천광역시 미추홀구 인하로 446, 1층 101호 (관교동, 삼환아파트 상가동)",,032-424-4743,,,,37.44435212,126.6962105,2021-10-01,,,
obs_abd81b3e84a498b5,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,90,,,아리아케어 방문요양 미추홀 주안센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,인천광역시 미추홀구 한나루로586번길 80 (주안동),,032-876-2227,,,,37.45778874,126.676332,2021-10-01,,,
obs_7d37a1afa76192dc,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,91,,,희망나눔재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 토금중로40번길 25, 2층 (용현동)",,032-885-8319,,,,37.45158148,126.6370845,2021-12-01,,,
obs_7471e3b42fcf2b20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,92,,,해사랑재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 독정이로100번길 13, 2층 (숭의동)",,032-889-0102,,,,37.46460136,126.6511019,2021-12-01,,,
obs_a6b8f7a6e8029f62,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,93,,,주안愛노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 인주대로470번길 9, 101호 (주안동)",,032-710-4479,,,,37.45032517,126.6888604,2021-12-20,,,
obs_d937670c0e72d9b6,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,94,,,소울노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,도화동,"인천광역시 미추홀구 석정로324번길 14, 1층 (도화동)",,032-874-4090,,,,37.46711224,126.6711934,2021-12-20,,,
obs_57ef90e7d91dd74c,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,95,,,한마음복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 인주대로 162, 603호 (용현동, 삼성빌딩)",,032-465-8088,,,,37.45590088,126.6549397,2022-01-01,,,
obs_95f5f033f4c4a242,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,96,,,가희노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,문학동,"인천광역시 미추홀구 문학길 38, 101호 (문학동, 대산주택)",,032-213-2405,,,,37.43683555,126.680969,2022-01-01,,,
obs_5db3439d47484cb0,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,97,,,새보미재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 독배로 443, 240호,241호 (숭의동, 삼화복합빌딩)",,032-437-0095,,,,37.4588359,126.6481512,2022-01-01,,,
obs_70bacf9e195c1061,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,98,,,성운복지용구,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,학익동,인천광역시 미추홀구 한나루로411번길 82-38 (학익동),,032-872-9995,,,,37.44684189,126.6608344,2022-01-01,,,
obs_dc1641a13ef37fb0,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,99,,,푸른솔재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,관교동,"인천광역시 미추홀구 경원대로696번길 12, 1층 (관교동)",,032-279-6149,,,,37.44467132,126.6908806,2022-03-01,,,
obs_33daa72bae307e06,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,100,,,신기의료기(인천점),노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 인주대로 194, 1층 (용현동)",,032-872-2407,,,,37.45498997,126.6582643,2022-03-01,,,
obs_99ed52f44bd0e248,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,101,,,하임재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,관교동,"인천광역시 미추홀구 인하로406번길 30, 1층 102호 (관교동)",,032-429-8090,,,,37.44606855,126.6917229,2022-04-01,,,
obs_29c717b64a745781,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,102,,,백암시니어복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,학익동,"인천광역시 미추홀구 매소홀로418번길 14-57, 다동 1~3층 (학익동)",,032-876-2181,63,,,37.43866722,126.6668301,2022-04-01,,,
obs_f1bb2869ebf0474c,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,103,,,조은재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 경원대로821번길 58, 1층 (주안동)",,032-439-7103,,,,37.45608218,126.6862039,2022-04-01,,,
obs_67543762241cd37d,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,104,,,세종재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 미추홀대로 532, 2층 (주안동)",,032-244-6033,,,,37.44486893,126.6791231,2022-05-01,,,
obs_6af61e7cd0061190,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,105,,,희망재가센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 수봉로 41, 지하1층 (숭의동)",,032-882-3468,,,,37.46267233,126.6572677,2022-05-01,,,
obs_13bd01b1159e0e3a,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,106,,,(재활)도울주야간보호센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 경인로 433, 10층 1001호 (주안동)",,032-423-3723,42,,,37.45823827,126.6884075,2022-05-06,,,
obs_745c50392373f05d,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,107,,,한방재활주간보호센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 미추홀대로 707, 4층 (주안동)",,032-868-8675,54,,,37.46052744,126.6798378,2022-06-01,,,
obs_1aa3cca136177e49,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,108,,,인일휴노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 토금북로11번길 20, 203호 (용현동)",,032-881-8456,,,,37.45592766,126.6365521,2022-06-01,,,
obs_0782ad5d601b0e8c,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,109,,,금강방문요양센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 경인로42번길 81, 1층 (숭의동)",,032-522-3094,,,,37.46081954,126.6497241,2022-06-01,,,
obs_74aa911d1589d5d3,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,110,,,공감노인복지재가센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 토금중로 61, 상가동 202호 (용현동)",,032-891-8693,,,,37.45173372,126.6398736,2022-08-01,,,
obs_587f9a87bdff5ad8,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,111,,,가히노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 인하로298번길 29, 상가동 203호 (주안동)",,032-424-2022,,,,37.44660848,126.6814752,2022-08-01,,,
obs_ca1ab7aae168cdab,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,112,,,미추홀돌봄의집,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 경인로34번길 20, 6층 (숭의동)",,032-883-0310,48,,,37.46303566,126.6472695,2022-08-01,,,
obs_55e89c187eb3772c,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,113,,,햇살재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,관교동,"인천광역시 미추홀구 경원대로640번길 20-7, 102호 (관교동)",,032-427-3962,,,,37.44093701,126.6949495,2022-09-01,,,
obs_bf1da02421db774e,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,114,,,돌보미재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 경원대로 890, B11호 (주안동, 보미 리즌빌)",,032-715-8428,,,,37.46215949,126.6902375,2022-09-01,,,
obs_250b4df13e6e7fea,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,115,,,공감재가센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,인천광역시 미추홀구 석정로 375 (주안동),,032-528-5330,,,,37.4673168,126.6771877,2022-10-01,,,
obs_23c160c8146c9ca1,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,116,,,이원건강의료기 인천보훈점,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 인주대로132번길 14, 1층 (용현동)",,032-886-9744,,,,37.45571564,126.6517815,2022-10-01,,,
obs_4ff96d2224e95380,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,117,,,사랑나눔 노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 미추홀대로646번길 70, 102호 (주안동)",,032-228-2580,,,,37.45477954,126.6839851,2022-10-18,,,
obs_e291466d27dab2dd,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,118,,,그린 재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 주안로 226, 중심상가동 202호 (주안동, 주안더월드스테이트1트단지)",,032-221-0905,,,,37.46300627,126.6952992,2022-11-01,,,
obs_6dee9cd236e82457,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,119,,,가람노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 인주대로266번길 28-6, 101호 (용현동)",,032-876-7898,,,,37.45167033,126.665169,2022-11-01,,,
obs_22f98a878f374d31,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,120,,,100세누리 방문요양센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,관교동,"인천광역시 미추홀구 주승로 229, 204호 (관교동, 쌍용A 상가)",,032-424-1372,,,,37.44276692,126.6946851,2022-11-01,,,
obs_6fd1a49000ad3c20,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,121,,,인화 재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,용현동,"인천광역시 미추홀구 인주대로252번길 28, 102호 (용현동)",,032-861-3390,,,,37.45198638,126.6637945,2022-12-01,,,
obs_cb6d50873d9c4413,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,122,,,비타민 재가노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,학익동,"인천광역시 미추홀구 한나루로 400, 167호 (학익동)",,032-858-4331,,,,37.44351498,126.6649652,2022-12-01,,,
obs_b07ec1adf000e809,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,123,,,평화노인복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 주안로 40, 201호 (주안동, 앙상블1차)",,032-421-2228,,,,37.46397482,126.6740162,2022-12-12,,,
obs_753ddc475f3d697f,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,124,,,봄봄재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,인천광역시 미추홀구 미추홀대로 636 (주안동),,032-471-9455,,,,37.45403034,126.6801309,2023-01-02,,,
obs_eedd55abe5926c0a,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,125,,,천사랑 방문요양센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 경원대로833번길 25-1, 102호 (주안동)",,032-422-1459,,,,37.45706446,126.6877694,2023-01-02,,,
obs_99079c9ee2fee229,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,126,,,인천간호센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,숭의동,"인천광역시 미추홀구 석정로 6, 2층 (숭의동, 인천한방병원)",,032-554-7582,,,,37.46028518,126.6420936,2023-01-02,,,
obs_cf066f96c86d8d9f,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,127,,,행복드림 어르신주야간보호센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 주안로 86, 301호 (주안동, 우신빌딩)",,032-866-9797,55,,,37.46385022,126.6792217,2023-01-16,,,
obs_b3fbeb1744857a24,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,128,,,이음실버케어센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,주안동,"인천광역시 미추홀구 미추홀대로697번길 22, 425호,426호 (주안동, 롯데하이텔)",,032-205-9246,30,,,37.4599399,126.6785806,2023-02-01,,,
obs_08508ab1c8506e6f,michuhol_elderly,인천광역시 미추홀구_노인복지시설_20250620,michuhol_elderly_welfare_facilities.csv,https://www.data.go.kr/data/15070559/fileData.do,2025-06-20,CSV,129,,,나섬재가복지센터,노인복지,재가노인복지시설,,,,미추홀구,미추홀구,도화동,"인천광역시 미추홀구 염전로128번길 46, 1층 (도화동)",,032-766-3178,,,,37.47807983,126.6555412,2023-03-02,,,
