observation_id,source_dataset,source_name,source_file,source_url,source_as_of_date,source_sheet,source_row,source_facility_code,source_service_code,facility_name,category_major,category_detail,facility_form,legal_basis,operator_name,district_source,district,legal_dong,address,postal_code,phone,capacity,current_occupancy,staff_count,latitude,longitude,designation_date,installation_date,status,source_note
obs_8da8eed1473cd5dd,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,157,,,실버벨요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,옥련동,"인천광역시 연수구 비류대로 170 4층(옥련동, 아리랑빌딩)",,032-833-0410,,,,,,,,,
obs_3ebe3a192694169c,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,158,,,실버벨요양원2,노인복지,노인요양시설,의료복지,,,연수구,연수구,,인천광역시 연수구 비류대로 184 4층(태영프라자),,032-833-0413,,,,,,,,,
obs_6abdb008c271a5c8,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,159,,,연수요양원,노인복지,노인요양공동생활가정,의료복지,,,연수구,연수구,청학동,"인천광역시 연수구 먼우금로 197, 203호 (청학동, 이리옴2프라자)",,032-873-5657,,,,,,,,,
obs_daeba8db25e3c560,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,160,,,연수인하요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,,인천광역시 연수구 학나래로118번길 30 4.5층,,032-816-5253,,,,,,,,,
obs_f0e996aeeff8a1c0,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,161,,,인천사할린동포복지회관,노인복지,노인요양시설,의료복지,,,연수구,연수구,연수동,"인천광역시 연수구 원인재로 263(연수동,인천사할린동포복지회관)",,032-812-7111,,,,,,,,,
obs_777e23d9e4597be8,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,162,,,창덕궁그린케어요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,,인천광역시 연수구 예술로20번길 3,,032-427-9996,,,,,,,,,
obs_cba168f957934946,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,163,,,청량산요양원,노인복지,노인요양공동생활가정,의료복지,,,연수구,연수구,청학동,"인천광역시 연수구 벚꽃로 106, 501호(청학동)",,032-822-3892,,,,,,,,,
obs_2f0d7f04d83bb479,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,164,,,청학동셀라요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,,인천광역시 연수구 계림로 58번길27,,032-832-2900,,,,,,,,,
obs_46553403349794e2,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,165,,,축복전문요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,,"인천광역시 연수구 용담로115, 파크타운 505호",,032-822-8191,,,,,,,,,
obs_89b7d6b6104c7c7d,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,166,,,평복영락요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,,인천광역시 연수구 청량로 51,,032-832-0522,,,,,,,,,
obs_2b9e7127087274b4,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,167,,,푸른소나무송도요양원,노인복지,노인요양공동생활가정,의료복지,,,연수구,연수구,송도동,"인천광역시 연수구 컨벤시아대로 69, 8층 (송도동)",,032-834-8522,,,,,,,,,
obs_64e172d45f57b8db,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,168,,,필그림요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,,"인천광역시 연수구 먼우금로 188번길 12,503호(이리옴3빌딩)",,032-814-9950,,,,,,,,,
obs_875b9e22457f7288,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,169,,,한가족간호재활요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,청학동,"인천광역시 연수구 청능대로 71, 2층(청학동)",,032-819-0777,,,,,,,,,
obs_9fe907880f1598f3,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,170,,,해오름요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,,인천광역시 연수구 예술로 22번길 76,,032-422-2200,,,,,,,,,
obs_a5613d08a790d591,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,171,,,행복나눔요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,청학동,"인천광역시 연수구 벚꽃로106 1201, 1202호(청학동, 연수광장프라자)",,032-822-5800,,,,,,,,,
obs_355bb2829792e09e,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,172,,,효도마을연수지점,노인복지,노인요양시설,의료복지,,,연수구,연수구,,"인천광역시 연수구 함박뫼로50번길 99 상아빌딩 6,7층",,032-817-0300,,,,,,,,,
obs_6da91d192b229a94,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,173,,,힘찬실버요양원,노인복지,노인요양시설,의료복지,,,연수구,연수구,,"인천광역시 연수구 벚꽃로 106, 12층 1203호",,032-818-1119,,,,,,,,,
obs_dbb016e209f7aa4f,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,175,,,(인천)VIP요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,구월동,인천광역시 남동구 인주대로 813 (구월동),,032-465-2500,,,,,,,,,
obs_13f5e17d1b75a22a,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,176,,,(주)예손제이헤븐요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 논고개로 118, 1001호 (논현동, 양진타워)",,032-439-2277,,,,,,,,,
obs_fc43ba66959e52c0,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,177,,,가인요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 청능대로 593, 9층 (논현동, 신성프라자)",,032-421-7070,,,,,,,,,
obs_56ef1137c371201a,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,178,,,가족공감요양원,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 구월로 335, 2층 (만수동, 녹수빌딩)",,032-207-8180,,,,,,,,,
obs_5840f13fcf73ab03,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,179,,,가족공감요양원2,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 구월로 337, 5층 (만수동, 평산빌딩)",,032-468-1962,,,,,,,,,
obs_758878f988951c94,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,180,,,가족사랑요양원,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 구월로 320-1, 5층 (만수동, 국제빌딩)",,032-465-5008,,,,,,,,,
obs_03c2457d0254d9b5,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,181,,,간석실버요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,간석동,"인천광역시 남동구 경인로 520, 203,503호 (간석동, 탑프라자)",,032-433-6971,,,,,,,,,
obs_9cbab77222a70a80,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,182,,,간석아가페요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,간석동,"인천광역시 남동구 남동대로916번길 75, 2층 (간석동, 간석프라자)",,032-425-7473,,,,,,,,,
obs_985f2cd4d0016e02,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,183,,,갤럭시요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,간석동,"인천광역시 남동구 남동대로 931, 지하1, 7~9층 (간석동)",,032-421-9111,,,,,,,,,
obs_4bceaa4753995032,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,184,,,경인실버요양원,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,구월동,"인천광역시 남동구 인주대로 719, 4층 (구월동)",,032-473-7904,,,,,,,,,
obs_554be1830cc83a71,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,185,,,공감요양원,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,간석동,"인천광역시 남동구 주안로 231, 3층 (간석동)",,032-441-5330,,,,,,,,,
obs_d3f932530cfb23c0,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,186,,,괜찮은요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 논현로26번길 15, 5층 (논현동)",,032-423-2080,,,,,,,,,
obs_46e46c84f438a7af,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,187,,,구세군 남동 평강의 마을,노인복지,노인요양시설,의료복지,,,남동구,남동구,고잔동,인천광역시 남동구 고잔로 20 (고잔동),,032-437-0991,,,,,,,,,
obs_3c19ffece2941ee6,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,188,,,굿모닝요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,수산동,인천광역시 남동구 덕골로 116 (수산동),,032-465-9142,,,,,,,,,
obs_f2c75bc8ec45f2b3,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,189,,,그레이스요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,구월동,인천광역시 남동구 당좌로 27 (구월동),,032-468-4200,,,,,,,,,
obs_650dd4cf2c90ee99,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,190,,,그린케어요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,구월동,"인천광역시 남동구 예술로 206, 701호 (구월동, 중앙프라자)",,032-446-3088,,,,,,,,,
obs_0a460a03951a7e70,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,191,,,글라라의집,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 논고개로 101, 1401호 (논현동, 아름다운타워)",,032-446-9920,,,,,,,,,
obs_845ecdc93ef826e0,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,192,,,금빛요양원,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 하촌로 18, 4층 (만수동, 덕양빌딩)",,032-473-1688,,,,,,,,,
obs_4da94108d832fdd8,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,193,,,길재활요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,구월동,인천광역시 남동구 인주대로751번길 11 (구월동),,032-465-8899,,,,,,,,,
obs_21b00022a4bc8c3b,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,194,,,남동노아요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,구월동,"인천광역시 남동구 인주대로763번길 50, 2,4층 (구월동)",,032-473-8500,,,,,,,,,
obs_6e6dac662e05cf92,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,195,,,남동노인요양센터,노인복지,노인요양시설,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 소래로 640, 지1층,2~5층 (만수동, 호성빌딩)",,032-466-9988,,,,,,,,,
obs_e87c3a754dc86399,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,196,,,남동바다의별요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 호구포로 221, 6층 (논현동, 남동메디칼센타)",,032-421-7980,,,,,,,,,
obs_57ffa1330caaf764,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,197,,,남동효요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,간석동,"인천광역시 남동구 남동대로916번길 75, 4층 (간석동)",,032-228-2232,,,,,,,,,
obs_2331d2dca813dcd6,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,198,,,노블레사요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,서창동,"인천광역시 남동구 서창남순환로216번길 20, 7층 (서창동, 승연프라자)",,032-473-7111,,,,,,,,,
obs_a8b53082d79e1d6c,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,199,,,논현명품요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 앵고개로934번길 5, 301, 302호 (논현동)",,032-442-1002,,,,,,,,,
obs_9a0edaf6dc5f5ce6,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,200,,,논현사랑뜰요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,인천광역시 남동구 은봉로419번길 73 (논현동),,032-433-0037,,,,,,,,,
obs_d9d03bfaba5929be,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,201,,,논현요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 청능대로 583, 11층 1101호 (논현동)",,032-434-2000,,,,,,,,,
obs_7da6bd23eef226ca,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,202,,,다솜요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 청능대로 581 (논현동, 광성프라자)",,032-425-2250,,,,,,,,,
obs_39865891ed91f3ff,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,203,,,다우리요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,서창동,"인천광역시 남동구 서창남순환로215번길 35, 601호 (서창동, 승민프라자)",,032-473-7115,,,,,,,,,
obs_e84fe808640cb054,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,204,,,더사랑요양원,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 구월로 318, 5층 (만수동)",,032-224-5894,,,,,,,,,
obs_866a92c32e71b744,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,205,,,도림너싱홈요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,도림동,인천광역시 남동구 도림북로16번길 55 (도림동),,032-435-1203,,,,,,,,,
obs_89991c162d25ff39,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,206,,,두경요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,간석동,"인천광역시 남동구 백범로 417, 2,3,6층 (간석동)",,032-432-9626,,,,,,,,,
obs_1d018494c446355e,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,207,,,드림팰리스 요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,도림동,인천광역시 남동구 도림북로 48 (도림동),,032-429-8000,,,,,,,,,
obs_3c98a6396d0e133d,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,208,,,라엘요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 하촌로 55 (만수동, 4층,5층일부,6층)",,032-461-0323,,,,,,,,,
obs_14d41b6df38bd0f0,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,209,,,만수글라라의집요양원1호,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 장승로 49-1, 3층 (만수동)",,032-463-0840,,,,,,,,,
obs_4fd6d9cdce7b6616,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,210,,,만수글라라의집요양원2호,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 장승로 49-1, 4층 (만수동)",,032-463-0840,,,,,,,,,
obs_842200c5c94dfebd,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,211,,,만수무강요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 인주대로 837-1 (만수동, 2,3,4,6층)",,032-468-7771,,,,,,,,,
obs_8b6725e4d731d841,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,212,,,만수요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,만수동,인천광역시 남동구 인주대로888번길 20 (만수동),,032-473-5300,,,,,,,,,
obs_13a05095eafa2ad8,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,213,,,맘편한요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 인주대로 865, 4~5층 (만수동)",,032-473-6900,,,,,,,,,
obs_35a9214335abdd26,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,214,,,무궁채요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 담방로60번길 23, 1~4층 (만수동)",,032-1877-3588,,,,,,,,,
obs_169e33aa472a5450,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,215,,,미소지움요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 청능대로 593, 3층 (논현동, 신성프라자)",,032-423-3777,,,,,,,,,
obs_fd3d46b4a19e52e6,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,216,,,미소지움요양원2,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 청능대로 593, 2층 (논현동)",,032-423-3775,,,,,,,,,
obs_43c15153f56123e3,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,217,,,박사요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,간석동,인천광역시 남동구 남동대로921번길 29 (간석동),,032-865-1519,,,,,,,,,
obs_ffa1ba7a19b31f3d,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,218,,,박사요양원II,노인복지,노인요양시설,의료복지,,,남동구,남동구,간석동,"인천광역시 남동구 남동대로915번길 43, 4~5층 (간석동)",,032-431-9696,,,,,,,,,
obs_52848b8aec0620d5,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,219,,,보금자리요양원,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,구월동,"인천광역시 남동구 남동대로 742, 3층 (구월동, 대화빌딩)",,032-465-3523,,,,,,,,,
obs_8dd1cbb9509b6b76,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,220,,,봄날요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 논현로 40, 6~7층 (논현동)",,032-425-8001,,,,,,,,,
obs_f53cb60e1b49debb,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,221,,,사랑가득요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,고잔동,"인천광역시 남동구 논현고잔로135번길 9 (고잔동, 세일빌딩 301호, 302호 ,303호 ,501호)",,032-433-7666,,,,,,,,,
obs_a0c529a752956817,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,222,,,사랑요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,구월동,인천광역시 남동구 호구포로765번길 9 (구월동),,032-465-5110,,,,,,,,,
obs_6dad980906c2c2b9,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,223,,,사랑의마을요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,도림동,인천광역시 남동구 도림북로19번길 37 (도림동),,032-446-3425,,,,,,,,,
obs_20a87c46ae097101,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,224,,,사랑의쉼터요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,간석동,"인천광역시 남동구 호구포로 897, 3,4층 (간석동)",,032-814-1119,,,,,,,,,
obs_a8fa623d453d9af0,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,225,,,사랑채노인요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 장승남로 66, 401호 (만수동, 현대프라자)",,032-464-8806,,,,,,,,,
obs_e2f40839fd55face,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,226,,,삼성요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,만수동,"인천광역시 남동구 만수서로 101, 501호 (만수동)",,032-467-8899,,,,,,,,,
obs_bdc1e069f302b543,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,227,,,새가나안요양원,노인복지,노인요양시설,의료복지,,,남동구,남동구,논현동,"인천광역시 남동구 청능대로595번길 17, 2층 (논현동, 성지타워)",,032-422-6349,,,,,,,,,
obs_18277cdf3570aec9,incheon_elderly,인천광역시_노인복지시설 현황_20260630,incheon_elderly_welfare_facilities_20260630.xlsx,https://www.incheon.go.kr/welfare/WE010216,2026-06-30,의료복지,228,,,새날요양원,노인복지,노인요양공동생활가정,의료복지,,,남동구,남동구,구월동,"인천광역시 남동구 석산로 248, 4층 (구월동)",,032-467-0603,,,,,,,,,
